"","committee_acronym","parliament_number","session_number","date_change","position","first_name","last_name","full_name"
"1062.4","SPRO","42","1","2018-03-29","Member","Ruby","Sahota","Ruby Sahota"
"1063.1","SPRO","42","1","2018-05-08","Chair","Larry","Bagnell","Larry Bagnell"
"1063.2","SPRO","42","1","2018-05-08","Member","Chris","Bittle","Chris Bittle"
"1063.3","SPRO","42","1","2018-05-08","Member","David","Christopherson","David Christopherson"
"1063.4","SPRO","42","1","2018-05-08","Member","Blake","Richards","Blake Richards"
"1063.5","SPRO","42","1","2018-05-08","Member","Ruby","Sahota","Ruby Sahota"
"1064.1","SPRO","42","1","2018-09-19","Chair","Larry","Bagnell","Larry Bagnell"
"1064.2","SPRO","42","1","2018-09-19","Member","Chris","Bittle","Chris Bittle"
"1064.3","SPRO","42","1","2018-09-19","Member","David","Christopherson","David Christopherson"
"1064.4","SPRO","42","1","2018-09-19","Member","Ruby","Sahota","Ruby Sahota"
"1065.1","SPRO","42","1","2018-09-21","Chair","Larry","Bagnell","Larry Bagnell"
"1065.2","SPRO","42","1","2018-09-21","Member","Chris","Bittle","Chris Bittle"
"1065.3","SPRO","42","1","2018-09-21","Member","David","Christopherson","David Christopherson"
"1065.4","SPRO","42","1","2018-09-21","Member","Stephanie","Kusie","Stephanie Kusie"
"1065.5","SPRO","42","1","2018-09-21","Member","Ruby","Sahota","Ruby Sahota"
"1066.1","SPRO","42","1","2019-09-11","Chair","Larry","Bagnell","Larry Bagnell"
"1066.2","SPRO","42","1","2019-09-11","Member","Chris","Bittle","Chris Bittle"
"1066.3","SPRO","42","1","2019-09-11","Member","David","Christopherson","David Christopherson"
"1066.4","SPRO","42","1","2019-09-11","Member","Stephanie","Kusie","Stephanie Kusie"
"1066.5","SPRO","42","1","2019-09-11","Member","Ruby","Sahota","Ruby Sahota"
"1067.1","SPRV","38","1","2004-11-15","Chair","Judi","Longfield","Judi Longfield"
"1067.2","SPRV","38","1","2004-11-15","Member","Françoise","Boivin","Françoise Boivin"
"1067.3","SPRV","38","1","2004-11-15","Member","Yvon","Godin","Yvon Godin"
"1067.4","SPRV","38","1","2004-11-15","Member","Michel","Guimond","Michel Guimond"
"1067.5","SPRV","38","1","2004-11-15","Member","John","Reynolds","John Reynolds"
"1068.1","SPRV","38","1","2005-11-29","Chair","Judi","Longfield","Judi Longfield"
"1068.2","SPRV","38","1","2005-11-29","Member","Françoise","Boivin","Françoise Boivin"
"1068.3","SPRV","38","1","2005-11-29","Member","Yvon","Godin","Yvon Godin"
"1068.4","SPRV","38","1","2005-11-29","Member","Michel","Guimond","Michel Guimond"
"1068.5","SPRV","38","1","2005-11-29","Member","John","Reynolds","John Reynolds"
"1069.1","SRNN","42","1","2016-02-17","Member","John","Barlow","John Barlow"
"1069.2","SRNN","42","1","2016-02-17","Member","Richard","Cannings","Richard Cannings"
"1070.1","SRNN","42","1","2016-02-23","Chair","James","Maloney","James Maloney"
"1070.2","SRNN","42","1","2016-02-23","Member","John","Barlow","John Barlow"
"1070.3","SRNN","42","1","2016-02-23","Member","Richard","Cannings","Richard Cannings"
"1070.4","SRNN","42","1","2016-02-23","Member","T.J.","Harvey","T.J. Harvey"
"1070.5","SRNN","42","1","2016-02-23","Member","Marc G.","Serré","Marc G. Serré"
"1071.1","SRNN","42","1","2017-09-20","Chair","James","Maloney","James Maloney"
"1071.2","SRNN","42","1","2017-09-20","Member","Richard","Cannings","Richard Cannings"
"1071.3","SRNN","42","1","2017-09-20","Member","T.J.","Harvey","T.J. Harvey"
"1071.4","SRNN","42","1","2017-09-20","Member","Marc G.","Serré","Marc G. Serré"
"1072.1","SRNN","42","1","2017-10-02","Chair","James","Maloney","James Maloney"
"1072.2","SRNN","42","1","2017-10-02","Member","Richard","Cannings","Richard Cannings"
"1072.3","SRNN","42","1","2017-10-02","Member","T.J.","Harvey","T.J. Harvey"
"1072.4","SRNN","42","1","2017-10-02","Member","Marc G.","Serré","Marc G. Serré"
"1072.5","SRNN","42","1","2017-10-02","Member","Shannon","Stubbs","Shannon Stubbs"
"1073.1","SRNN","42","1","2019-09-11","Chair","James","Maloney","James Maloney"
"1073.2","SRNN","42","1","2019-09-11","Member","Richard","Cannings","Richard Cannings"
"1073.3","SRNN","42","1","2019-09-11","Member","T.J.","Harvey","T.J. Harvey"
"1073.4","SRNN","42","1","2019-09-11","Member","Marc G.","Serré","Marc G. Serré"
"1073.5","SRNN","42","1","2019-09-11","Member","Shannon","Stubbs","Shannon Stubbs"
"1074.1","SRRO","41","1","2011-09-27","Chair","Dave","MacKenzie","Dave MacKenzie"
"1074.2","SRRO","41","1","2011-09-27","Member","Joe","Comartin","Joe Comartin"
"1074.3","SRRO","41","1","2011-09-27","Member","Irwin","Cotler","Irwin Cotler"
"1074.4","SRRO","41","1","2011-09-27","Member","Robert","Goguen","Robert Goguen"
"1074.5","SRRO","41","1","2011-09-27","Member","Brian","Jean","Brian Jean"
"1074.6","SRRO","41","1","2011-09-27","Member","Brent","Rathgeber","Brent Rathgeber"
"1075.1","SRRO","41","1","2011-10-17","Chair","Dave","MacKenzie","Dave MacKenzie"
"1075.2","SRRO","41","1","2011-10-17","Member","Irwin","Cotler","Irwin Cotler"
"1075.3","SRRO","41","1","2011-10-17","Member","Robert","Goguen","Robert Goguen"
"1075.4","SRRO","41","1","2011-10-17","Member","Jack","Harris","Jack Harris"
"1075.5","SRRO","41","1","2011-10-17","Member","Brian","Jean","Brian Jean"
"1075.6","SRRO","41","1","2011-10-17","Member","Brent","Rathgeber","Brent Rathgeber"
"1076.1","SRRO","41","1","2012-03-28","Chair","Dave","MacKenzie","Dave MacKenzie"
"1076.2","SRRO","41","1","2012-03-28","Member","Irwin","Cotler","Irwin Cotler"
"1076.3","SRRO","41","1","2012-03-28","Member","Robert","Goguen","Robert Goguen"
"1076.4","SRRO","41","1","2012-03-28","Member","Jack","Harris","Jack Harris"
"1076.5","SRRO","41","1","2012-03-28","Member","Brian","Jean","Brian Jean"
"1076.6","SRRO","41","1","2012-03-28","Member","Brent","Rathgeber","Brent Rathgeber"
"1077.1","SSEC","39","1","2006-05-02","Chair","Garry","Breitkreuz","Garry Breitkreuz"
"1077.2","SSEC","39","1","2006-05-02","Co-chair","Susan","Kadis","Susan Kadis"
"1077.3","SSEC","39","1","2006-05-02","Co-chair","Joe","Comartin","Joe Comartin"
"1077.4","SSEC","39","1","2006-05-02","Member","Roy","Cullen","Roy Cullen"
"1077.5","SSEC","39","1","2006-05-02","Member","Serge","Ménard","Serge Ménard"
"1078.1","SSEC","39","1","2006-05-16","Chair","Garry","Breitkreuz","Garry Breitkreuz"
"1078.2","SSEC","39","1","2006-05-16","Co-chair","Susan","Kadis","Susan Kadis"
"1078.3","SSEC","39","1","2006-05-16","Co-chair","Joe","Comartin","Joe Comartin"
"1078.4","SSEC","39","1","2006-05-16","Member","Roy","Cullen","Roy Cullen"
"1078.5","SSEC","39","1","2006-05-16","Member","Dave","MacKenzie","Dave MacKenzie"
"1078.6","SSEC","39","1","2006-05-16","Member","Serge","Ménard","Serge Ménard"
"1079.1","SSEC","39","1","2006-09-21","Chair","Garry","Breitkreuz","Garry Breitkreuz"
"1079.2","SSEC","39","1","2006-09-21","Co-chair","Joe","Comartin","Joe Comartin"
"1079.3","SSEC","39","1","2006-09-21","Member","Roy","Cullen","Roy Cullen"
"1079.4","SSEC","39","1","2006-09-21","Member","Susan","Kadis","Susan Kadis"
"1079.5","SSEC","39","1","2006-09-21","Member","Dave","MacKenzie","Dave MacKenzie"
"1079.6","SSEC","39","1","2006-09-21","Member","Serge","Ménard","Serge Ménard"
"1080.1","SSEC","39","1","2007-01-29","Chair","Garry","Breitkreuz","Garry Breitkreuz"
"1080.2","SSEC","39","1","2007-01-29","Co-chair","Joe","Comartin","Joe Comartin"
"1080.3","SSEC","39","1","2007-01-29","Member","Roy","Cullen","Roy Cullen"
"1080.4","SSEC","39","1","2007-01-29","Member","Dave","MacKenzie","Dave MacKenzie"
"1080.5","SSEC","39","1","2007-01-29","Member","Serge","Ménard","Serge Ménard"
"1081.1","SSEC","39","1","2007-09-14","Chair","Garry","Breitkreuz","Garry Breitkreuz"
"1081.2","SSEC","39","1","2007-09-14","Co-chair","Joe","Comartin","Joe Comartin"
"1081.3","SSEC","39","1","2007-09-14","Member","Roy","Cullen","Roy Cullen"
"1081.4","SSEC","39","1","2007-09-14","Member","Dave","MacKenzie","Dave MacKenzie"
"1081.5","SSEC","39","1","2007-09-14","Member","Serge","Ménard","Serge Ménard"
"1082.1","SSEC","40","2","2009-12-10","Member","Garry","Breitkreuz","Garry Breitkreuz"
"1082.2","SSEC","40","2","2009-12-10","Member","Don","Davies","Don Davies"
"1082.3","SSEC","40","2","2009-12-10","Member","Mark","Holland","Mark Holland"
"1082.4","SSEC","40","2","2009-12-10","Member","Serge","Ménard","Serge Ménard"
"1083.1","SSEC","40","2","2009-12-30","Member","Garry","Breitkreuz","Garry Breitkreuz"
"1083.2","SSEC","40","2","2009-12-30","Member","Don","Davies","Don Davies"
"1083.3","SSEC","40","2","2009-12-30","Member","Mark","Holland","Mark Holland"
"1083.4","SSEC","40","2","2009-12-30","Member","Serge","Ménard","Serge Ménard"
"1084.1","SSEC","41","1","2011-06-15","Member","Candice","Bergen","Candice Bergen"
"1084.2","SSEC","41","1","2011-06-15","Member","Francis","Scarpaleggia","Francis Scarpaleggia"
"1084.3","SSEC","41","1","2011-06-15","Member","Kevin","Sorenson","Kevin Sorenson"
"1085.1","SSEC","41","1","2011-09-19","Chair","Kevin","Sorenson","Kevin Sorenson"
"1085.2","SSEC","41","1","2011-09-19","Member","Candice","Bergen","Candice Bergen"
"1085.3","SSEC","41","1","2011-09-19","Member","Brent","Rathgeber","Brent Rathgeber"
"1085.4","SSEC","41","1","2011-09-19","Member","Jasbir","Sandhu","Jasbir Sandhu"
"1085.5","SSEC","41","1","2011-09-19","Member","Francis","Scarpaleggia","Francis Scarpaleggia"
"1086.1","SSEC","41","1","2011-09-26","Chair","Kevin","Sorenson","Kevin Sorenson"
"1086.2","SSEC","41","1","2011-09-26","Member","Candice","Bergen","Candice Bergen"
"1086.3","SSEC","41","1","2011-09-26","Member","Randall","Garrison","Randall Garrison"
"1086.4","SSEC","41","1","2011-09-26","Member","Brent","Rathgeber","Brent Rathgeber"
"1086.5","SSEC","41","1","2011-09-26","Member","Francis","Scarpaleggia","Francis Scarpaleggia"
"1087.1","SSEC","41","1","2012-09-04","Chair","Kevin","Sorenson","Kevin Sorenson"
"1087.2","SSEC","41","1","2012-09-04","Member","Candice","Bergen","Candice Bergen"
"1087.3","SSEC","41","1","2012-09-04","Member","Randall","Garrison","Randall Garrison"
"1087.4","SSEC","41","1","2012-09-04","Member","Francis","Scarpaleggia","Francis Scarpaleggia"
"1088.1","SSEC","41","1","2013-04-16","Chair","Kevin","Sorenson","Kevin Sorenson"
"1088.2","SSEC","41","1","2013-04-16","Member","Candice","Bergen","Candice Bergen"
"1088.3","SSEC","41","1","2013-04-16","Member","Randall","Garrison","Randall Garrison"
"1088.4","SSEC","41","1","2013-04-16","Member","Ryan","Leef","Ryan Leef"
"1088.5","SSEC","41","1","2013-04-16","Member","Francis","Scarpaleggia","Francis Scarpaleggia"
"1089.1","SSEC","41","1","2013-07-17","Member","Candice","Bergen","Candice Bergen"
"1089.2","SSEC","41","1","2013-07-17","Member","Randall","Garrison","Randall Garrison"
"1089.3","SSEC","41","1","2013-07-17","Member","Ryan","Leef","Ryan Leef"
"1089.4","SSEC","41","1","2013-07-17","Member","Francis","Scarpaleggia","Francis Scarpaleggia"
"1089.5","SSEC","41","1","2013-07-17","Member","Kevin","Sorenson","Kevin Sorenson"
"1090.1","SSEC","41","1","2013-09-13","Member","Candice","Bergen","Candice Bergen"
"1090.2","SSEC","41","1","2013-09-13","Member","Randall","Garrison","Randall Garrison"
"1090.3","SSEC","41","1","2013-09-13","Member","Ryan","Leef","Ryan Leef"
"1090.4","SSEC","41","1","2013-09-13","Member","Francis","Scarpaleggia","Francis Scarpaleggia"
"1090.5","SSEC","41","1","2013-09-13","Member","Kevin","Sorenson","Kevin Sorenson"
"1091.1","SSEC","41","2","2013-11-18","Chair","Daryl","Kramp","Daryl Kramp"
"1091.2","SSEC","41","2","2013-11-18","Member","Wayne","Easter","Wayne Easter"
"1091.3","SSEC","41","2","2013-11-18","Member","Randall","Garrison","Randall Garrison"
"1091.4","SSEC","41","2","2013-11-18","Member","Roxanne","James","Roxanne James"
"1091.5","SSEC","41","2","2013-11-18","Member","Rick","Norlock","Rick Norlock"
"1093.1","SSEC","41","2","2014-02-06","Member","Wayne","Easter","Wayne Easter"
"1093.2","SSEC","41","2","2014-02-06","Member","Randall","Garrison","Randall Garrison"
"1093.3","SSEC","41","2","2014-02-06","Member","Roxanne","James","Roxanne James"
"1093.4","SSEC","41","2","2014-02-06","Member","Daryl","Kramp","Daryl Kramp"
"1094.1","SSEC","41","2","2014-02-07","Member","Wayne","Easter","Wayne Easter"
"1094.2","SSEC","41","2","2014-02-07","Member","Roxanne","James","Roxanne James"
"1094.3","SSEC","41","2","2014-02-07","Member","Daryl","Kramp","Daryl Kramp"
"1095.1","SSEC","41","2","2014-02-13","Chair","Daryl","Kramp","Daryl Kramp"
"1095.2","SSEC","41","2","2014-02-13","Member","Wayne","Easter","Wayne Easter"
"1095.3","SSEC","41","2","2014-02-13","Member","Roxanne","James","Roxanne James"
"1096.1","SSEC","41","2","2015-08-02","Chair","Daryl","Kramp","Daryl Kramp"
"1096.2","SSEC","41","2","2015-08-02","Member","Wayne","Easter","Wayne Easter"
"1096.3","SSEC","41","2","2015-08-02","Member","Roxanne","James","Roxanne James"
"1097.1","SSEC","42","1","2016-02-05","Chair","Robert","Oliphant","Robert Oliphant"
"1097.2","SSEC","42","1","2016-02-05","Member","Matthew","Dubé","Matthew Dubé"
"1097.3","SSEC","42","1","2016-02-05","Member","Larry","Miller","Larry Miller"
"1098.1","SSEC","42","1","2016-02-19","Chair","Robert","Oliphant","Robert Oliphant"
"1098.2","SSEC","42","1","2016-02-19","Member","Pam","Damoff","Pam Damoff"
"1098.3","SSEC","42","1","2016-02-19","Member","Nicola","Di Iorio","Nicola Di Iorio"
"1098.4","SSEC","42","1","2016-02-19","Member","Matthew","Dubé","Matthew Dubé"
"1098.5","SSEC","42","1","2016-02-19","Member","Larry","Miller","Larry Miller"
"1099.1","SSEC","42","1","2016-09-16","Chair","Robert","Oliphant","Robert Oliphant"
"1099.2","SSEC","42","1","2016-09-16","Member","Pam","Damoff","Pam Damoff"
"1099.3","SSEC","42","1","2016-09-16","Member","Matthew","Dubé","Matthew Dubé"
"1099.4","SSEC","42","1","2016-09-16","Member","Larry","Miller","Larry Miller"
"1100.1","SSEC","42","1","2016-09-19","Chair","Robert","Oliphant","Robert Oliphant"
"1100.2","SSEC","42","1","2016-09-19","Member","Pam","Damoff","Pam Damoff"
"1100.3","SSEC","42","1","2016-09-19","Member","Matthew","Dubé","Matthew Dubé"
"1100.4","SSEC","42","1","2016-09-19","Member","Marco","Mendicino","Marco Mendicino"
"1100.5","SSEC","42","1","2016-09-19","Member","Larry","Miller","Larry Miller"
"1101.1","SSEC","42","1","2017-01-31","Chair","Robert","Oliphant","Robert Oliphant"
"1101.2","SSEC","42","1","2017-01-31","Member","Pam","Damoff","Pam Damoff"
"1101.3","SSEC","42","1","2017-01-31","Member","Matthew","Dubé","Matthew Dubé"
"1101.4","SSEC","42","1","2017-01-31","Member","Larry","Miller","Larry Miller"
"1102.1","SSEC","42","1","2017-02-03","Chair","Robert","Oliphant","Robert Oliphant"
"1102.2","SSEC","42","1","2017-02-03","Member","Pam","Damoff","Pam Damoff"
"1102.3","SSEC","42","1","2017-02-03","Member","Matthew","Dubé","Matthew Dubé"
"1102.4","SSEC","42","1","2017-02-03","Member","Larry","Miller","Larry Miller"
"1102.5","SSEC","42","1","2017-02-03","Member","Sven","Spengemann","Sven Spengemann"
"1103.1","SSEC","42","1","2017-09-18","Member","Pam","Damoff","Pam Damoff"
"1103.2","SSEC","42","1","2017-09-18","Member","Matthew","Dubé","Matthew Dubé"
"1103.3","SSEC","42","1","2017-09-18","Member","Sven","Spengemann","Sven Spengemann"
"1104.1","SSEC","42","1","2017-09-20","Member","Pam","Damoff","Pam Damoff"
"1104.2","SSEC","42","1","2017-09-20","Member","Matthew","Dubé","Matthew Dubé"
"1104.3","SSEC","42","1","2017-09-20","Member","Michel","Picard","Michel Picard"
"1105.1","SSEC","42","1","2017-09-21","Chair","John","McKay","John McKay"
"1105.2","SSEC","42","1","2017-09-21","Member","Pam","Damoff","Pam Damoff"
"1105.3","SSEC","42","1","2017-09-21","Member","Matthew","Dubé","Matthew Dubé"
"1105.4","SSEC","42","1","2017-09-21","Member","Pierre","Paul-Hus","Pierre Paul-Hus"
"1105.5","SSEC","42","1","2017-09-21","Member","Michel","Picard","Michel Picard"
"1106.1","SSEC","42","1","2019-04-05","Chair","John","McKay","John McKay"
"1106.2","SSEC","42","1","2019-04-05","Member","Matthew","Dubé","Matthew Dubé"
"1106.3","SSEC","42","1","2019-04-05","Member","Pierre","Paul-Hus","Pierre Paul-Hus"
"1106.4","SSEC","42","1","2019-04-05","Member","Michel","Picard","Michel Picard"
"1106.5","SSEC","42","1","2019-04-05","Member","Ruby","Sahota","Ruby Sahota"
"1107.1","SSEC","42","1","2019-09-11","Chair","John","McKay","John McKay"
"1107.2","SSEC","42","1","2019-09-11","Member","Matthew","Dubé","Matthew Dubé"
"1107.3","SSEC","42","1","2019-09-11","Member","Pierre","Paul-Hus","Pierre Paul-Hus"
"1107.4","SSEC","42","1","2019-09-11","Member","Michel","Picard","Michel Picard"
"1107.5","SSEC","42","1","2019-09-11","Member","Ruby","Sahota","Ruby Sahota"
"1108.1","SSIS","40","2","2009-03-03","Member","Robert","Bouchard","Robert Bouchard"
"1108.2","SSIS","40","2","2009-03-03","Member","Marc","Garneau","Marc Garneau"
"1108.3","SSIS","40","2","2009-03-03","Member","Mike","Lake","Mike Lake"
"1108.4","SSIS","40","2","2009-03-03","Member","Glenn","Thibeault","Glenn Thibeault"
"1108.5","SSIS","40","2","2009-03-03","Member","Dave","Van Kesteren","Dave Van Kesteren"
"1109.1","SSIS","40","2","2009-03-05","Chair","Dave","Van Kesteren","Dave Van Kesteren"
"1109.2","SSIS","40","2","2009-03-05","Co-chair","Marc","Garneau","Marc Garneau"
"1109.3","SSIS","40","2","2009-03-05","Co-chair","Robert","Bouchard","Robert Bouchard"
"1109.4","SSIS","40","2","2009-03-05","Member","Mike","Lake","Mike Lake"
"1109.5","SSIS","40","2","2009-03-05","Member","Glenn","Thibeault","Glenn Thibeault"
"1110.1","SSIS","40","2","2009-05-28","Chair","Dave","Van Kesteren","Dave Van Kesteren"
"1110.2","SSIS","40","2","2009-05-28","Co-chair","Marc","Garneau","Marc Garneau"
"1110.3","SSIS","40","2","2009-05-28","Co-chair","Robert","Bouchard","Robert Bouchard"
"1110.4","SSIS","40","2","2009-05-28","Member","Mike","Lake","Mike Lake"
"1110.5","SSIS","40","2","2009-05-28","Member","Glenn","Thibeault","Glenn Thibeault"
"1111.1","SSLR","38","1","2004-12-02","Member","Paule","Brunelle","Paule Brunelle"
"1111.2","SSLR","38","1","2004-12-02","Member","Libby","Davies","Libby Davies"
"1111.3","SSLR","38","1","2004-12-02","Member","Hedy","Fry","Hedy Fry"
"1111.4","SSLR","38","1","2004-12-02","Member","Art","Hanger","Art Hanger"
"1111.5","SSLR","38","1","2004-12-02","Member","John","Maloney","John Maloney"
"1112.1","SSLR","38","1","2004-12-09","Chair","John","Maloney","John Maloney"
"1112.2","SSLR","38","1","2004-12-09","Co-chair","Libby","Davies","Libby Davies"
"1112.3","SSLR","38","1","2004-12-09","Member","Paule","Brunelle","Paule Brunelle"
"1112.4","SSLR","38","1","2004-12-09","Member","Hedy","Fry","Hedy Fry"
"1112.5","SSLR","38","1","2004-12-09","Member","Art","Hanger","Art Hanger"
"1114.1","SSLR","38","1","2005-10-21","Member","Paule","Brunelle","Paule Brunelle"
"1114.2","SSLR","38","1","2005-10-21","Member","Libby","Davies","Libby Davies"
"1114.3","SSLR","38","1","2005-10-21","Member","Hedy","Fry","Hedy Fry"
"1114.4","SSLR","38","1","2005-10-21","Member","Art","Hanger","Art Hanger"
"1114.5","SSLR","38","1","2005-10-21","Member","John","Maloney","John Maloney"
"1115.1","SSLR","38","1","2005-10-24","Chair","John","Maloney","John Maloney"
"1115.2","SSLR","38","1","2005-10-24","Co-chair","Libby","Davies","Libby Davies"
"1115.3","SSLR","38","1","2005-10-24","Member","Paule","Brunelle","Paule Brunelle"
"1115.4","SSLR","38","1","2005-10-24","Member","Hedy","Fry","Hedy Fry"
"1115.5","SSLR","38","1","2005-10-24","Member","Art","Hanger","Art Hanger"
"1116.1","SSLR","38","1","2005-11-29","Chair","John","Maloney","John Maloney"
"1116.2","SSLR","38","1","2005-11-29","Co-chair","Libby","Davies","Libby Davies"
"1116.3","SSLR","38","1","2005-11-29","Member","Paule","Brunelle","Paule Brunelle"
"1116.4","SSLR","38","1","2005-11-29","Member","Hedy","Fry","Hedy Fry"
"1116.5","SSLR","38","1","2005-11-29","Member","Art","Hanger","Art Hanger"
"1117.1","SSLR","39","1","2006-10-18","Member","Patricia","Davidson","Patricia Davidson"
"1117.2","SSLR","39","1","2006-10-18","Member","Libby","Davies","Libby Davies"
"1117.3","SSLR","39","1","2006-10-18","Member","Hedy","Fry","Hedy Fry"
"1117.4","SSLR","39","1","2006-10-18","Member","Art","Hanger","Art Hanger"
"1117.5","SSLR","39","1","2006-10-18","Member","John","Maloney","John Maloney"
"1117.6","SSLR","39","1","2006-10-18","Member","Réal","Ménard","Réal Ménard"
"1118.1","SSLR","39","1","2006-10-24","Chair","John","Maloney","John Maloney"
"1118.2","SSLR","39","1","2006-10-24","Member","Patricia","Davidson","Patricia Davidson"
"1118.3","SSLR","39","1","2006-10-24","Member","Libby","Davies","Libby Davies"
"1118.4","SSLR","39","1","2006-10-24","Member","Hedy","Fry","Hedy Fry"
"1118.5","SSLR","39","1","2006-10-24","Member","Art","Hanger","Art Hanger"
"1118.6","SSLR","39","1","2006-10-24","Member","Réal","Ménard","Réal Ménard"
"1119.1","SSLR","39","1","2007-09-14","Chair","John","Maloney","John Maloney"
"1119.2","SSLR","39","1","2007-09-14","Member","Patricia","Davidson","Patricia Davidson"
"1119.3","SSLR","39","1","2007-09-14","Member","Libby","Davies","Libby Davies"
"1119.4","SSLR","39","1","2007-09-14","Member","Hedy","Fry","Hedy Fry"
"1119.5","SSLR","39","1","2007-09-14","Member","Art","Hanger","Art Hanger"
"1119.6","SSLR","39","1","2007-09-14","Member","Réal","Ménard","Réal Ménard"
"1120.1","STER","39","1","2006-06-01","Member","Gordon","Brown","Gordon Brown"
"1120.2","STER","39","1","2006-06-01","Member","Dave","MacKenzie","Dave MacKenzie"
"1120.3","STER","39","1","2006-06-01","Member","Rick","Norlock","Rick Norlock"
"1121.1","STER","39","1","2006-06-05","Member","Gordon","Brown","Gordon Brown"
"1121.2","STER","39","1","2006-06-05","Member","Joe","Comartin","Joe Comartin"
"1121.3","STER","39","1","2006-06-05","Member","Dave","MacKenzie","Dave MacKenzie"
"1121.4","STER","39","1","2006-06-05","Member","Serge","Ménard","Serge Ménard"
"1121.5","STER","39","1","2006-06-05","Member","Rick","Norlock","Rick Norlock"
"1121.6","STER","39","1","2006-06-05","Member","Tom","Wappel","Tom Wappel"
"1122.1","STER","39","1","2006-06-07","Member","Gordon","Brown","Gordon Brown"
"1122.2","STER","39","1","2006-06-07","Member","Joe","Comartin","Joe Comartin"
"1122.3","STER","39","1","2006-06-07","Member","Roy","Cullen","Roy Cullen"
"1122.4","STER","39","1","2006-06-07","Member","Dave","MacKenzie","Dave MacKenzie"
"1122.5","STER","39","1","2006-06-07","Member","Serge","Ménard","Serge Ménard"
"1122.6","STER","39","1","2006-06-07","Member","Rick","Norlock","Rick Norlock"
"1122.7","STER","39","1","2006-06-07","Member","Tom","Wappel","Tom Wappel"
"1123.1","STER","39","1","2006-06-13","Chair","Gordon","Brown","Gordon Brown"
"1123.2","STER","39","1","2006-06-13","Co-chair","Roy","Cullen","Roy Cullen"
"1123.3","STER","39","1","2006-06-13","Co-chair","Serge","Ménard","Serge Ménard"
"1123.4","STER","39","1","2006-06-13","Member","Joe","Comartin","Joe Comartin"
"1123.5","STER","39","1","2006-06-13","Member","Dave","MacKenzie","Dave MacKenzie"
"1123.6","STER","39","1","2006-06-13","Member","Rick","Norlock","Rick Norlock"
"1123.7","STER","39","1","2006-06-13","Member","Tom","Wappel","Tom Wappel"
"1125.1","STER","39","1","2006-09-22","Member","Gordon","Brown","Gordon Brown"
"1125.2","STER","39","1","2006-09-22","Member","Joe","Comartin","Joe Comartin"
"1125.3","STER","39","1","2006-09-22","Member","Roy","Cullen","Roy Cullen"
"1125.4","STER","39","1","2006-09-22","Member","Dave","MacKenzie","Dave MacKenzie"
"1125.5","STER","39","1","2006-09-22","Member","Serge","Ménard","Serge Ménard"
"1125.6","STER","39","1","2006-09-22","Member","Rick","Norlock","Rick Norlock"
"1125.7","STER","39","1","2006-09-22","Member","Tom","Wappel","Tom Wappel"
"1126.1","STER","39","1","2006-09-26","Chair","Gordon","Brown","Gordon Brown"
"1126.2","STER","39","1","2006-09-26","Co-chair","Roy","Cullen","Roy Cullen"
"1126.3","STER","39","1","2006-09-26","Co-chair","Serge","Ménard","Serge Ménard"
"1126.4","STER","39","1","2006-09-26","Member","Joe","Comartin","Joe Comartin"
"1126.5","STER","39","1","2006-09-26","Member","Dave","MacKenzie","Dave MacKenzie"
"1126.6","STER","39","1","2006-09-26","Member","Rick","Norlock","Rick Norlock"
"1126.7","STER","39","1","2006-09-26","Member","Tom","Wappel","Tom Wappel"
"1127.1","STER","39","1","2007-03-27","Chair","Gordon","Brown","Gordon Brown"
"1127.2","STER","39","1","2007-03-27","Co-chair","Roy","Cullen","Roy Cullen"
"1127.3","STER","39","1","2007-03-27","Co-chair","Serge","Ménard","Serge Ménard"
"1127.4","STER","39","1","2007-03-27","Member","Joe","Comartin","Joe Comartin"
"1127.5","STER","39","1","2007-03-27","Member","Dave","MacKenzie","Dave MacKenzie"
"1127.6","STER","39","1","2007-03-27","Member","Rick","Norlock","Rick Norlock"
"1127.7","STER","39","1","2007-03-27","Member","Tom","Wappel","Tom Wappel"
"1128.1","STRA","38","1","2004-11-01","Chair","Roger","Gallaway","Roger Gallaway"
"1128.2","STRA","38","1","2004-11-01","Member","Bev","Desjarlais","Bev Desjarlais"
"1128.3","STRA","38","1","2004-11-01","Member","Jim","Gouk","Jim Gouk"
"1128.4","STRA","38","1","2004-11-01","Member","Jim","Karygiannis","Jim Karygiannis"
"1128.5","STRA","38","1","2004-11-01","Member","Caroline","St-Hilaire","Caroline St-Hilaire"
"1129.1","STRA","38","1","2004-11-18","Chair","Roger","Gallaway","Roger Gallaway"
"1129.2","STRA","38","1","2004-11-18","Member","Bev","Desjarlais","Bev Desjarlais"
"1129.3","STRA","38","1","2004-11-18","Member","Jim","Gouk","Jim Gouk"
"1129.4","STRA","38","1","2004-11-18","Member","Caroline","St-Hilaire","Caroline St-Hilaire"
"1130.1","STRA","38","1","2005-10-07","Chair","Roger","Gallaway","Roger Gallaway"
"1130.2","STRA","38","1","2005-10-07","Member","Bev","Desjarlais","Bev Desjarlais"
"1130.3","STRA","38","1","2005-10-07","Member","Jim","Gouk","Jim Gouk"
"1130.4","STRA","38","1","2005-10-07","Member","Caroline","St-Hilaire","Caroline St-Hilaire"
"1131.1","STRA","39","1","2006-05-09","Co-chair","Don H.","Bell","Don H. Bell"
"1131.2","STRA","39","1","2006-05-09","Co-chair","Mario","Laframboise","Mario Laframboise"
