"","parliament_number","session_number","chamber_number","committee_number","member_number","committee_name","committee_acronym","committee_ID","member_name","member_ID","constituency_name","constituency_ID","position","start_date","end_date","observation_mumber","parliament_path","chamber_path","committee_path","member_path","observation_path"
"3515",41,2,1,14,59,"Industry, Science and Technology","INDU","/chamber-1/committee-14","Mauril Bélanger","/chamber-1/member-59","Ottawa—Vanier","/chamber-1/constituency-296","Associate Member","2013-10-22","2015-08-02","3515","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-14","/parliament-41/chamber-1/committee-14/member-59","/parliament-41/chamber-1/committee-14/member-59"
"3516",41,2,1,1,64,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Carolyn Bennett","/chamber-1/member-64","Toronto—St. Paul's","/chamber-1/constituency-413","Member","2013-10-22","2014-02-24","3516","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-64","/parliament-41/chamber-1/committee-1/member-64"
"3517",41,2,1,1,64,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Carolyn Bennett","/chamber-1/member-64","Toronto—St. Paul's","/chamber-1/constituency-413","Co-chair","2013-10-29","2015-08-02","3517","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-64","/parliament-41/chamber-1/committee-1/member-64"
"3518",41,2,1,20,64,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Carolyn Bennett","/chamber-1/member-64","Toronto—St. Paul's","/chamber-1/constituency-413","Associate Member","2015-08-02","2015-08-02","3518","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-20","/parliament-41/chamber-1/committee-20/member-64","/parliament-41/chamber-1/committee-20/member-64"
"3519",41,2,1,1,65,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Leon Benoit","/chamber-1/member-65","Vegreville—Wainwright","/chamber-1/constituency-428","Associate Member","2013-10-22","2014-02-09","3519","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-65","/parliament-41/chamber-1/committee-1/member-65"
"3520",41,2,1,18,65,"Natural Resources","RNNR","/chamber-1/committee-18","Leon Benoit","/chamber-1/member-65","Vegreville—Wainwright","/chamber-1/constituency-428","Chair","2013-10-30","2015-08-02","3520","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-18","/parliament-41/chamber-1/committee-18/member-65","/parliament-41/chamber-1/committee-18/member-65"
"3521",41,2,1,18,65,"Natural Resources","RNNR","/chamber-1/committee-18","Leon Benoit","/chamber-1/member-65","Vegreville—Wainwright","/chamber-1/constituency-428","Member","2013-10-22","2014-01-30","3521","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-18","/parliament-41/chamber-1/committee-18/member-65","/parliament-41/chamber-1/committee-18/member-65"
"3522",41,2,1,1,66,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Tyrone Benskin","/chamber-1/member-66","Jeanne-Le Ber","/chamber-1/constituency-179","Associate Member","2013-10-22","2015-08-02","3522","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-66","/parliament-41/chamber-1/committee-1/member-66"
"3523",41,2,1,19,66,"Official Languages","LANG","/chamber-1/committee-19","Tyrone Benskin","/chamber-1/member-66","Jeanne-Le Ber","/chamber-1/constituency-179","Member","2013-10-22","2013-10-30","3523","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-19","/parliament-41/chamber-1/committee-19/member-66","/parliament-41/chamber-1/committee-19/member-66"
"3524",41,2,1,1,74,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Dennis Bevington","/chamber-1/member-74","Northwest Territories","/chamber-1/constituency-281","Member","2013-10-22","2015-08-02","3524","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-74","/parliament-41/chamber-1/committee-1/member-74"
"3525",41,2,1,7,74,"Finance","FINA","/chamber-1/committee-7","Dennis Bevington","/chamber-1/member-74","Northwest Territories","/chamber-1/constituency-281","Associate Member","2013-10-22","2015-08-02","3525","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-7","/parliament-41/chamber-1/committee-7/member-74","/parliament-41/chamber-1/committee-7/member-74"
"3526",41,2,1,1,75,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","James Bezan","/chamber-1/member-75","Selkirk—Interlake—Eastman","/chamber-1/constituency-376","Associate Member","2013-10-22","2015-08-02","3526","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-75","/parliament-41/chamber-1/committee-1/member-75"
"3527",41,2,1,17,75,"National Defence","NDDN","/chamber-1/committee-17","James Bezan","/chamber-1/member-75","Selkirk—Interlake—Eastman","/chamber-1/constituency-376","Member","2013-10-22","2015-08-02","3527","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-17","/parliament-41/chamber-1/committee-17/member-75","/parliament-41/chamber-1/committee-17/member-75"
"3528",41,2,1,7,85,"Finance","FINA","/chamber-1/committee-7","Denis Blanchette","/chamber-1/member-85","Louis-Hébert","/chamber-1/constituency-226","Associate Member","2013-10-22","2015-08-02","3528","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-7","/parliament-41/chamber-1/committee-7/member-85","/parliament-41/chamber-1/committee-7/member-85"
"3529",41,2,1,10,85,"Government Operations and Estimates","OGGO","/chamber-1/committee-10","Denis Blanchette","/chamber-1/member-85","Louis-Hébert","/chamber-1/constituency-226","Member","2013-10-22","2014-06-10","3529","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-10","/parliament-41/chamber-1/committee-10/member-85","/parliament-41/chamber-1/committee-10/member-85"
"3530",41,2,1,5,86,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Lysane Blanchette-Lamothe","/chamber-1/member-86","Pierrefonds—Dollard","/chamber-1/constituency-311","Co-chair","2013-10-29","2015-08-02","3530","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-5","/parliament-41/chamber-1/committee-5/member-86","/parliament-41/chamber-1/committee-5/member-86"
"3531",41,2,1,5,86,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Lysane Blanchette-Lamothe","/chamber-1/member-86","Pierrefonds—Dollard","/chamber-1/constituency-311","Member","2013-10-22","2014-01-30","3531","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-5","/parliament-41/chamber-1/committee-5/member-86","/parliament-41/chamber-1/committee-5/member-86"
"3532",41,2,1,23,86,"Status of Women","FEWO","/chamber-1/committee-23","Lysane Blanchette-Lamothe","/chamber-1/member-86","Pierrefonds—Dollard","/chamber-1/constituency-311","Associate Member","2013-10-22","2015-08-02","3532","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-23","/parliament-41/chamber-1/committee-23/member-86","/parliament-41/chamber-1/committee-23/member-86"
"3533",41,2,1,1,89,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Kelly Block","/chamber-1/member-89","Carlton Trail—Eagle Creek","/chamber-1/constituency-83","Associate Member","2013-10-22","2014-02-09","3533","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-89","/parliament-41/chamber-1/committee-1/member-89"
"3534",41,2,1,18,89,"Natural Resources","RNNR","/chamber-1/committee-18","Kelly Block","/chamber-1/member-89","Carlton Trail—Eagle Creek","/chamber-1/constituency-83","Member","2013-10-22","2015-08-02","3534","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-18","/parliament-41/chamber-1/committee-18/member-89","/parliament-41/chamber-1/committee-18/member-89"
"3535",41,2,1,16,93,"Justice and Human Rights","JUST","/chamber-1/committee-16","Françoise Boivin","/chamber-1/member-93","Gatineau","/chamber-1/constituency-158","Member","2013-10-22","2014-01-30","3535","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-16","/parliament-41/chamber-1/committee-16/member-93","/parliament-41/chamber-1/committee-16/member-93"
"3536",41,2,1,16,93,"Justice and Human Rights","JUST","/chamber-1/committee-16","Françoise Boivin","/chamber-1/member-93","Gatineau","/chamber-1/constituency-158","Co-chair","2013-10-24","2015-08-02","3536","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-16","/parliament-41/chamber-1/committee-16/member-93","/parliament-41/chamber-1/committee-16/member-93"
"3537",41,2,1,23,93,"Status of Women","FEWO","/chamber-1/committee-23","Françoise Boivin","/chamber-1/member-93","Gatineau","/chamber-1/constituency-158","Associate Member","2013-10-22","2015-08-02","3537","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-23","/parliament-41/chamber-1/committee-23/member-93","/parliament-41/chamber-1/committee-23/member-93"
"3538",41,2,1,2,96,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Charmaine Borg","/chamber-1/member-96","Terrebonne—Blainville","/chamber-1/constituency-404","Member","2013-10-22","2015-08-02","3538","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-2","/parliament-41/chamber-1/committee-2/member-96","/parliament-41/chamber-1/committee-2/member-96"
"3539",41,2,1,4,96,"Canadian Heritage","CHPC","/chamber-1/committee-4","Charmaine Borg","/chamber-1/member-96","Terrebonne—Blainville","/chamber-1/constituency-404","Associate Member","2013-10-22","2015-08-02","3539","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-4","/parliament-41/chamber-1/committee-4/member-96","/parliament-41/chamber-1/committee-4/member-96"
"3540",41,2,1,1,103,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Ray Boughen","/chamber-1/member-103","Palliser","/chamber-1/constituency-299","Member","2013-10-22","2015-08-02","3540","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-103","/parliament-41/chamber-1/committee-1/member-103"
"3541",41,2,1,25,103,"Veterans Affairs","ACVA","/chamber-1/committee-25","Ray Boughen","/chamber-1/member-103","Palliser","/chamber-1/constituency-299","Associate Member","2013-10-22","2015-08-02","3541","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-25","/parliament-41/chamber-1/committee-25/member-103","/parliament-41/chamber-1/committee-25/member-103"
"3542",41,2,1,7,104,"Finance","FINA","/chamber-1/committee-7","Alexandre Boulerice","/chamber-1/member-104","Rosemont—La Petite-Patrie","/chamber-1/constituency-343","Associate Member","2013-10-22","2015-08-02","3542","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-7","/parliament-41/chamber-1/committee-7/member-104","/parliament-41/chamber-1/committee-7/member-104"
"3543",41,2,1,12,104,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Alexandre Boulerice","/chamber-1/member-104","Rosemont—La Petite-Patrie","/chamber-1/constituency-343","Member","2013-10-22","2013-10-24","3543","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-12","/parliament-41/chamber-1/committee-12/member-104","/parliament-41/chamber-1/committee-12/member-104"
"3544",41,2,1,7,107,"Finance","FINA","/chamber-1/committee-7","Marjolaine Boutin-Sweet","/chamber-1/member-107","Hochelaga","/chamber-1/constituency-173","Associate Member","2013-10-22","2015-08-02","3544","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-7","/parliament-41/chamber-1/committee-7/member-107","/parliament-41/chamber-1/committee-7/member-107"
"3545",41,2,1,24,107,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Marjolaine Boutin-Sweet","/chamber-1/member-107","Hochelaga","/chamber-1/constituency-173","Member","2013-10-22","2014-03-25","3545","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-24","/parliament-41/chamber-1/committee-24/member-107","/parliament-41/chamber-1/committee-24/member-107"
"3546",41,2,1,7,109,"Finance","FINA","/chamber-1/committee-7","Tarik Brahmi","/chamber-1/member-109","Saint-Jean","/chamber-1/constituency-353","Associate Member","2013-10-22","2014-11-19","3546","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-7","/parliament-41/chamber-1/committee-7/member-109","/parliament-41/chamber-1/committee-7/member-109"
"3547",41,2,1,17,109,"National Defence","NDDN","/chamber-1/committee-17","Tarik Brahmi","/chamber-1/member-109","Saint-Jean","/chamber-1/constituency-353","Member","2013-10-22","2015-08-02","3547","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-17","/parliament-41/chamber-1/committee-17/member-109","/parliament-41/chamber-1/committee-17/member-109"
"3548",41,2,1,1,110,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Peter Braid","/chamber-1/member-110","Kitchener—Waterloo","/chamber-1/constituency-194","Associate Member","2013-10-22","2014-02-09","3548","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-110","/parliament-41/chamber-1/committee-1/member-110"
"3549",41,2,1,24,110,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Peter Braid","/chamber-1/member-110","Kitchener—Waterloo","/chamber-1/constituency-194","Member","2013-10-22","2015-08-02","3549","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-24","/parliament-41/chamber-1/committee-24/member-110","/parliament-41/chamber-1/committee-24/member-110"
"3550",41,2,1,1,113,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Garry Breitkreuz","/chamber-1/member-113","Yorkton—Melville","/chamber-1/constituency-457","Associate Member","2013-10-22","2015-08-02","3550","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-113","/parliament-41/chamber-1/committee-1/member-113"
"3551",41,2,1,7,115,"Finance","FINA","/chamber-1/committee-7","Scott Brison","/chamber-1/member-115","Kings—Hants","/chamber-1/constituency-189","Co-chair","2013-10-24","2015-08-02","3551","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-7","/parliament-41/chamber-1/committee-7/member-115","/parliament-41/chamber-1/committee-7/member-115"
"3552",41,2,1,7,115,"Finance","FINA","/chamber-1/committee-7","Scott Brison","/chamber-1/member-115","Kings—Hants","/chamber-1/constituency-189","Member","2013-10-22","2014-01-30","3552","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-7","/parliament-41/chamber-1/committee-7/member-115","/parliament-41/chamber-1/committee-7/member-115"
"3553",41,2,1,3,117,"Agriculture and Agri-Food","AGRI","/chamber-1/committee-3","Ruth Ellen Brosseau","/chamber-1/member-117","Berthier—Maskinongé","/chamber-1/constituency-34","Co-chair","2014-02-03","2015-01-29","3553","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-3","/parliament-41/chamber-1/committee-3/member-117","/parliament-41/chamber-1/committee-3/member-117"
"3554",41,2,1,3,117,"Agriculture and Agri-Food","AGRI","/chamber-1/committee-3","Ruth Ellen Brosseau","/chamber-1/member-117","Berthier—Maskinongé","/chamber-1/constituency-34","Member","2013-10-22","2015-08-02","3554","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-3","/parliament-41/chamber-1/committee-3/member-117","/parliament-41/chamber-1/committee-3/member-117"
"3555",41,2,1,7,117,"Finance","FINA","/chamber-1/committee-7","Ruth Ellen Brosseau","/chamber-1/member-117","Berthier—Maskinongé","/chamber-1/constituency-34","Associate Member","2013-10-22","2013-10-24","3555","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-7","/parliament-41/chamber-1/committee-7/member-117","/parliament-41/chamber-1/committee-7/member-117"
"3556",41,2,1,1,119,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Gordon Brown","/chamber-1/member-119","Leeds—Grenville—Thousand Islands and Rideau Lakes","/chamber-1/constituency-214","Associate Member","2013-10-22","2014-02-09","3556","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-119","/parliament-41/chamber-1/committee-1/member-119"
"3557",41,2,1,4,119,"Canadian Heritage","CHPC","/chamber-1/committee-4","Gordon Brown","/chamber-1/member-119","Leeds—Grenville—Thousand Islands and Rideau Lakes","/chamber-1/constituency-214","Chair","2013-10-29","2015-08-02","3557","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-4","/parliament-41/chamber-1/committee-4/member-119","/parliament-41/chamber-1/committee-4/member-119"
"3558",41,2,1,4,119,"Canadian Heritage","CHPC","/chamber-1/committee-4","Gordon Brown","/chamber-1/member-119","Leeds—Grenville—Thousand Islands and Rideau Lakes","/chamber-1/constituency-214","Member","2013-10-22","2014-01-30","3558","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-4","/parliament-41/chamber-1/committee-4/member-119","/parliament-41/chamber-1/committee-4/member-119"
"3559",41,2,1,1,120,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Lois Brown","/chamber-1/member-120","Newmarket—Aurora","/chamber-1/constituency-268","Associate Member","2013-10-22","2015-08-02","3559","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-120","/parliament-41/chamber-1/committee-1/member-120"
"3560",41,2,1,9,120,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Lois Brown","/chamber-1/member-120","Newmarket—Aurora","/chamber-1/constituency-268","Member","2013-10-22","2015-08-02","3560","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-9","/parliament-41/chamber-1/committee-9/member-120","/parliament-41/chamber-1/committee-9/member-120"
"3561",41,2,1,1,121,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Patrick Brown","/chamber-1/member-121","Barrie","/chamber-1/constituency-18","Associate Member","2013-10-22","2014-02-09","3561","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-121","/parliament-41/chamber-1/committee-1/member-121"
"3562",41,2,1,5,121,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Patrick Brown","/chamber-1/member-121","Barrie","/chamber-1/constituency-18","Member","2013-10-22","2014-02-04","3562","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-5","/parliament-41/chamber-1/committee-5/member-121","/parliament-41/chamber-1/committee-5/member-121"
"3563",41,2,1,1,122,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Rod Bruinooge","/chamber-1/member-122","Winnipeg South","/chamber-1/constituency-450","Associate Member","2013-10-22","2015-08-02","3563","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-122","/parliament-41/chamber-1/committee-1/member-122"
"3564",41,2,1,1,125,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Brad Butt","/chamber-1/member-125","Mississauga—Streetsville","/chamber-1/constituency-252","Associate Member","2013-10-22","2014-02-09","3564","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-125","/parliament-41/chamber-1/committee-1/member-125"
"3565",41,2,1,20,125,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Brad Butt","/chamber-1/member-125","Mississauga—Streetsville","/chamber-1/constituency-252","Member","2013-10-16","2015-08-02","3565","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-20","/parliament-41/chamber-1/committee-20/member-125","/parliament-41/chamber-1/committee-20/member-125"
"3566",41,2,1,10,126,"Government Operations and Estimates","OGGO","/chamber-1/committee-10","Gerry Byrne","/chamber-1/member-126","Humber—St. Barbe—Baie Verte","/chamber-1/constituency-177","Co-chair","2013-10-24","2015-08-02","3566","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-10","/parliament-41/chamber-1/committee-10/member-126","/parliament-41/chamber-1/committee-10/member-126"
"3567",41,2,1,10,126,"Government Operations and Estimates","OGGO","/chamber-1/committee-10","Gerry Byrne","/chamber-1/member-126","Humber—St. Barbe—Baie Verte","/chamber-1/constituency-177","Member","2013-10-22","2014-01-30","3567","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-10","/parliament-41/chamber-1/committee-10/member-126","/parliament-41/chamber-1/committee-10/member-126"
"3568",41,2,1,1,130,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Paul Calandra","/chamber-1/member-130","Oak Ridges—Markham","/chamber-1/constituency-285","Associate Member","2013-10-22","2015-08-02","3568","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-130","/parliament-41/chamber-1/committee-1/member-130"
"3569",41,2,1,2,130,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Paul Calandra","/chamber-1/member-130","Oak Ridges—Markham","/chamber-1/constituency-285","Member","2013-10-22","2015-08-02","3569","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-2","/parliament-41/chamber-1/committee-2/member-130","/parliament-41/chamber-1/committee-2/member-130"
"3570",41,2,1,1,131,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Blaine Calkins","/chamber-1/member-131","Red Deer—Lacombe","/chamber-1/constituency-327","Associate Member","2013-10-22","2014-02-09","3570","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-131","/parliament-41/chamber-1/committee-1/member-131"
"3571",41,2,1,16,131,"Justice and Human Rights","JUST","/chamber-1/committee-16","Blaine Calkins","/chamber-1/member-131","Red Deer—Lacombe","/chamber-1/constituency-327","Member","2013-10-22","2015-08-02","3571","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-16","/parliament-41/chamber-1/committee-16/member-131","/parliament-41/chamber-1/committee-16/member-131"
"3572",41,2,1,1,132,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Ron Cannan","/chamber-1/member-132","Kelowna—Lake Country","/chamber-1/constituency-185","Associate Member","2013-10-22","2015-08-02","3572","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-132","/parliament-41/chamber-1/committee-1/member-132"
"3573",41,2,1,15,132,"International Trade","CIIT","/chamber-1/committee-15","Ron Cannan","/chamber-1/member-132","Kelowna—Lake Country","/chamber-1/constituency-185","Member","2013-10-22","2015-08-02","3573","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-15","/parliament-41/chamber-1/committee-15/member-132","/parliament-41/chamber-1/committee-15/member-132"
"3574",41,2,1,1,137,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","John Carmichael","/chamber-1/member-137","Don Valley West","/chamber-1/constituency-119","Associate Member","2013-10-22","2015-08-02","3574","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-137","/parliament-41/chamber-1/committee-1/member-137"
"3575",41,2,1,2,137,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","John Carmichael","/chamber-1/member-137","Don Valley West","/chamber-1/constituency-119","Member","2013-10-22","2015-08-02","3575","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-2","/parliament-41/chamber-1/committee-2/member-137","/parliament-41/chamber-1/committee-2/member-137"
"3576",41,2,1,21,137,"Public Accounts","PACP","/chamber-1/committee-21","John Carmichael","/chamber-1/member-137","Don Valley West","/chamber-1/constituency-119","Co-chair","2013-10-28","2015-08-02","3576","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-21","/parliament-41/chamber-1/committee-21/member-137","/parliament-41/chamber-1/committee-21/member-137"
"3577",41,2,1,7,138,"Finance","FINA","/chamber-1/committee-7","Guy Caron","/chamber-1/member-138","Rimouski-Neigette—Témiscouata—Les Basques","/chamber-1/constituency-339","Member","2013-10-22","2014-03-25","3577","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-7","/parliament-41/chamber-1/committee-7/member-138","/parliament-41/chamber-1/committee-7/member-138"
"3578",41,2,1,18,138,"Natural Resources","RNNR","/chamber-1/committee-18","Guy Caron","/chamber-1/member-138","Rimouski-Neigette—Témiscouata—Les Basques","/chamber-1/constituency-339","Co-chair","2015-01-29","2015-08-02","3578","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-18","/parliament-41/chamber-1/committee-18/member-138","/parliament-41/chamber-1/committee-18/member-138"
"3579",41,2,1,24,138,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Guy Caron","/chamber-1/member-138","Rimouski-Neigette—Témiscouata—Les Basques","/chamber-1/constituency-339","Associate Member","2013-10-22","2015-08-02","3579","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-24","/parliament-41/chamber-1/committee-24/member-138","/parliament-41/chamber-1/committee-24/member-138"
"3580",41,2,1,1,141,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Colin Carrie","/chamber-1/member-141","Oshawa","/chamber-1/constituency-291","Associate Member","2013-10-22","2014-02-09","3580","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-1","/parliament-41/chamber-1/committee-1/member-141","/parliament-41/chamber-1/committee-1/member-141"
"3581",41,2,1,6,141,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Colin Carrie","/chamber-1/member-141","Oshawa","/chamber-1/constituency-291","Member","2013-10-22","2015-08-02","3581","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-6","/parliament-41/chamber-1/committee-6/member-141","/parliament-41/chamber-1/committee-6/member-141"
"3582",41,2,1,16,145,"Justice and Human Rights","JUST","/chamber-1/committee-16","Sean Casey","/chamber-1/member-145","Charlottetown","/chamber-1/constituency-90","Member","2013-10-22","2014-01-30","3582","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-16","/parliament-41/chamber-1/committee-16/member-145","/parliament-41/chamber-1/committee-16/member-145"
"3583",41,2,1,16,145,"Justice and Human Rights","JUST","/chamber-1/committee-16","Sean Casey","/chamber-1/member-145","Charlottetown","/chamber-1/constituency-90","Co-chair","2013-10-24","2015-08-02","3583","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-16","/parliament-41/chamber-1/committee-16/member-145","/parliament-41/chamber-1/committee-16/member-145"
"3584",41,2,1,4,146,"Canadian Heritage","CHPC","/chamber-1/committee-4","Andrew Cash","/chamber-1/member-146","Davenport","/chamber-1/constituency-113","Associate Member","2013-10-22","2015-08-02","3584","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-4","/parliament-41/chamber-1/committee-4/member-146","/parliament-41/chamber-1/committee-4/member-146"
"3585",41,2,1,5,146,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Andrew Cash","/chamber-1/member-146","Davenport","/chamber-1/constituency-113","Member","2013-10-22","2013-10-29","3585","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-5","/parliament-41/chamber-1/committee-5/member-146","/parliament-41/chamber-1/committee-5/member-146"
"3586",41,2,1,7,154,"Finance","FINA","/chamber-1/committee-7","Chris Charlton","/chamber-1/member-154","Hamilton Mountain","/chamber-1/constituency-169","Associate Member","2013-10-22","2015-08-02","3586","/parliament-41","/parliament-41/chamber-1","/parliament-41/chamber-1/committee-7","/parliament-41/chamber-1/committee-7/member-154","/parliament-41/chamber-1/committee-7/member-154"
