"observation_path","chamber_path","member_path","observation_number","chamber_number","member_number","chamber_name","full_name","first_name","last_name","constituency_name","constituency_ID","party_name","start_date","end_date"
"/chamber-1/member-382","/chamber-1","/chamber-1/member-382",382,1,382,"House of Commons","Andy Mitchell","Andy","Mitchell","Parry Sound—Muskoka","/chamber-1/constituency-196","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-383","/chamber-1","/chamber-1/member-383",383,1,383,"House of Commons","Christine Moore","Christine","Moore","Abitibi—Témiscamingue","/chamber-1/constituency-3","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-384","/chamber-1","/chamber-1/member-384",384,1,384,"House of Commons","James Moore","James","Moore","Port Moody—Westwood—Port Coquitlam","/chamber-1/constituency-204","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-385","/chamber-1","/chamber-1/member-385",385,1,385,"House of Commons","Rob Moore","Rob","Moore","Fundy Royal","/chamber-1/constituency-93","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-386","/chamber-1","/chamber-1/member-386",386,1,386,"House of Commons","Dany Morin","Dany","Morin","Chicoutimi—Le Fjord","/chamber-1/constituency-56","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-387","/chamber-1","/chamber-1/member-387",387,1,387,"House of Commons","Isabelle Morin","Isabelle","Morin","Notre-Dame-de-Grâce—Lachine","/chamber-1/constituency-179","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-388","/chamber-1","/chamber-1/member-388",388,1,388,"House of Commons","Marc-André Morin","Marc-André","Morin","Laurentides—Labelle","/chamber-1/constituency-132","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-389","/chamber-1","/chamber-1/member-389",389,1,389,"House of Commons","Marie-Claude Morin","Marie-Claude","Morin","Saint-Hyacinthe—Bagot","/chamber-1/constituency-231","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-390","/chamber-1","/chamber-1/member-390",390,1,390,"House of Commons","Maria Mourani","Maria","Mourani","Ahuntsic","/chamber-1/constituency-5","Bloc Québécois",2006-01-23,2015-10-10
"/chamber-1/member-391","/chamber-1","/chamber-1/member-391",391,1,391,"House of Commons","Thomas Mulcair","Thomas","Mulcair","Outremont","/chamber-1/constituency-191","New Democratic Party",2007-09-17,2015-10-10
"/chamber-1/member-392","/chamber-1","/chamber-1/member-392",392,1,392,"House of Commons","Brian Murphy","Brian","Murphy","Moncton—Riverview—Dieppe","/chamber-1/constituency-160","Liberal Party of Canada",2006-01-23,2011-05-05
"/chamber-1/member-393","/chamber-1","/chamber-1/member-393",393,1,393,"House of Commons","Shawn Murphy","Shawn","Murphy","Charlottetown","/chamber-1/constituency-53","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-394","/chamber-1","/chamber-1/member-394",394,1,394,"House of Commons","Joyce Murray","Joyce","Murray","Vancouver Quadra","/chamber-1/constituency-278","Liberal Party of Canada",2008-03-17,2015-10-10
"/chamber-1/member-395","/chamber-1","/chamber-1/member-395",395,1,395,"House of Commons","Lynn Myers","Lynn","Myers","Kitchener—Conestoga","/chamber-1/constituency-122","Liberal Party of Canada",2005-02-24,2006-01-01
"/chamber-1/member-396","/chamber-1","/chamber-1/member-396",396,1,396,"House of Commons","Richard Nadeau","Richard","Nadeau","Gatineau","/chamber-1/constituency-95","Bloc Québécois",2006-01-23,2011-05-05
"/chamber-1/member-397","/chamber-1","/chamber-1/member-397",397,1,397,"House of Commons","Pierre Nantel","Pierre","Nantel","Longueuil—Pierre-Boucher","/chamber-1/constituency-142","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-398","/chamber-1","/chamber-1/member-398",398,1,398,"House of Commons","Peggy Nash","Peggy","Nash","Parkdale—High Park","/chamber-1/constituency-195","New Democratic Party",2006-01-23,2015-10-10
"/chamber-1/member-399","/chamber-1","/chamber-1/member-399",399,1,399,"House of Commons","Anita Neville","Anita","Neville","Winnipeg South Centre","/chamber-1/constituency-301","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-400","/chamber-1","/chamber-1/member-400",400,1,400,"House of Commons","Jamie Nicholls","Jamie","Nicholls","Vaudreuil-Soulanges","/chamber-1/constituency-280","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-401","/chamber-1","/chamber-1/member-401",401,1,401,"House of Commons","Rob Nicholson","Rob","Nicholson","Niagara Falls","/chamber-1/constituency-172","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-402","/chamber-1","/chamber-1/member-402",402,1,402,"House of Commons","Rick Norlock","Rick","Norlock","Northumberland—Quinte West","/chamber-1/constituency-177","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-403","/chamber-1","/chamber-1/member-403",403,1,403,"House of Commons","José Nunez-Melo","José","Nunez-Melo","Laval","/chamber-1/constituency-134","Independent",2011-05-02,2015-10-10
"/chamber-1/member-404","/chamber-1","/chamber-1/member-404",404,1,404,"House of Commons","Lawrence O'Brien","Lawrence","O'Brien","Labrador","/chamber-1/constituency-126","Liberal Party of Canada",2004-06-28,2004-12-12
"/chamber-1/member-405","/chamber-1","/chamber-1/member-405",405,1,405,"House of Commons","Pat O'Brien","Pat","O'Brien","London—Fanshawe","/chamber-1/constituency-141","Independent",2004-06-28,2006-01-01
"/chamber-1/member-406","/chamber-1","/chamber-1/member-406",406,1,406,"House of Commons","Gordon O'Connor","Gordon","O'Connor","Carleton—Mississippi Mills","/chamber-1/constituency-48","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-407","/chamber-1","/chamber-1/member-407",407,1,407,"House of Commons","Tilly O'Neill Gordon","Tilly","O'Neill Gordon","Miramichi","/chamber-1/constituency-154","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-408","/chamber-1","/chamber-1/member-408",408,1,408,"House of Commons","Erin O'Toole","Erin","O'Toole","Durham","/chamber-1/constituency-72","Conservative Party of Canada",2012-11-26,2015-10-10
"/chamber-1/member-409","/chamber-1","/chamber-1/member-409",409,1,409,"House of Commons","Deepak Obhrai","Deepak","Obhrai","Calgary East","/chamber-1/constituency-38","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-410","/chamber-1","/chamber-1/member-410",410,1,410,"House of Commons","Bev Oda","Bev","Oda","Durham","/chamber-1/constituency-72","Conservative Party of Canada",2004-06-28,2012-07-07
"/chamber-1/member-411","/chamber-1","/chamber-1/member-411",411,1,411,"House of Commons","Robert Oliphant","Robert","Oliphant","Don Valley West","/chamber-1/constituency-69","Liberal Party of Canada",2008-10-14,2011-05-05
"/chamber-1/member-412","/chamber-1","/chamber-1/member-412",412,1,412,"House of Commons","Joe Oliver","Joe","Oliver","Eglinton—Lawrence","/chamber-1/constituency-81","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-413","/chamber-1","/chamber-1/member-413",413,1,413,"House of Commons","Ted Opitz","Ted","Opitz","Etobicoke Centre","/chamber-1/constituency-87","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-414","/chamber-1","/chamber-1/member-414",414,1,414,"House of Commons","Christian Ouellet","Christian","Ouellet","Brome—Missisquoi","/chamber-1/constituency-30","Bloc Québécois",2006-01-23,2011-05-05
"/chamber-1/member-415","/chamber-1","/chamber-1/member-415",415,1,415,"House of Commons","Stephen Owen","Stephen","Owen","Vancouver Quadra","/chamber-1/constituency-278","Liberal Party of Canada",2004-06-28,2007-07-07
"/chamber-1/member-416","/chamber-1","/chamber-1/member-416",416,1,416,"House of Commons","Massimo Pacetti","Massimo","Pacetti","Saint-Léonard—Saint-Michel","/chamber-1/constituency-235","Liberal Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-417","/chamber-1","/chamber-1/member-417",417,1,417,"House of Commons","Daniel Paillé","Daniel","Paillé","Hochelaga","/chamber-1/constituency-107","Bloc Québécois",2009-11-09,2011-05-05
"/chamber-1/member-418","/chamber-1","/chamber-1/member-418",418,1,418,"House of Commons","Pascal-Pierre Paillé","Pascal-Pierre","Paillé","Louis-Hébert","/chamber-1/constituency-144","Bloc Québécois",2008-10-14,2011-05-05
"/chamber-1/member-419","/chamber-1","/chamber-1/member-419",419,1,419,"House of Commons","Brian Pallister","Brian","Pallister","Portage—Lisgar","/chamber-1/constituency-205","Conservative Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-420","/chamber-1","/chamber-1/member-420",420,1,420,"House of Commons","Annick Papillon","Annick","Papillon","Québec","/chamber-1/constituency-211","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-421","/chamber-1","/chamber-1/member-421",421,1,421,"House of Commons","Pierre Paquette","Pierre","Paquette","Joliette","/chamber-1/constituency-113","Bloc Québécois",2004-06-28,2011-05-05
"/chamber-1/member-422","/chamber-1","/chamber-1/member-422",422,1,422,"House of Commons","Christian Paradis","Christian","Paradis","Mégantic—L'Érable","/chamber-1/constituency-153","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-423","/chamber-1","/chamber-1/member-423",423,1,423,"House of Commons","Denis Paradis","Denis","Paradis","Brome—Missisquoi","/chamber-1/constituency-30","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-424","/chamber-1","/chamber-1/member-424",424,1,424,"House of Commons","Carolyn Parrish","Carolyn","Parrish","Mississauga—Erindale","/chamber-1/constituency-158","Independent",2004-06-28,2006-01-01
"/chamber-1/member-425","/chamber-1","/chamber-1/member-425",425,1,425,"House of Commons","Bernard Patry","Bernard","Patry","Pierrefonds—Dollard","/chamber-1/constituency-201","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-426","/chamber-1","/chamber-1/member-426",426,1,426,"House of Commons","Claude Patry","Claude","Patry","Jonquière—Alma","/chamber-1/constituency-114","Bloc Québécois",2011-05-02,2015-10-10
"/chamber-1/member-427","/chamber-1","/chamber-1/member-427",427,1,427,"House of Commons","LaVar Payne","LaVar","Payne","Medicine Hat","/chamber-1/constituency-152","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-428","/chamber-1","/chamber-1/member-428",428,1,428,"House of Commons","Glen Pearson","Glen","Pearson","London North Centre","/chamber-1/constituency-139","Liberal Party of Canada",2006-11-27,2011-05-05
"/chamber-1/member-429","/chamber-1","/chamber-1/member-429",429,1,429,"House of Commons","Ève Péclet","Ève","Péclet","La Pointe-de-l'Île","/chamber-1/constituency-125","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-430","/chamber-1","/chamber-1/member-430",430,1,430,"House of Commons","Peter Penashue","Peter","Penashue","Labrador","/chamber-1/constituency-126","Conservative Party of Canada",2011-05-02,2013-03-03
"/chamber-1/member-431","/chamber-1","/chamber-1/member-431",431,1,431,"House of Commons","Charlie Penson","Charlie","Penson","Peace River","/chamber-1/constituency-197","Conservative Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-432","/chamber-1","/chamber-1/member-432",432,1,432,"House of Commons","Pat Perkins","Pat","Perkins","Whitby—Oshawa","/chamber-1/constituency-293","Conservative Party of Canada",2014-11-17,2015-10-10
"/chamber-1/member-433","/chamber-1","/chamber-1/member-433",433,1,433,"House of Commons","Manon Perreault","Manon","Perreault","Montcalm","/chamber-1/constituency-161","Independent",2011-05-02,2015-10-10
"/chamber-1/member-434","/chamber-1","/chamber-1/member-434",434,1,434,"House of Commons","Gilles-A. Perron","Gilles-A.","Perron","Rivière-des-Mille-Îles","/chamber-1/constituency-222","Bloc Québécois",2004-06-28,2008-10-10
"/chamber-1/member-435","/chamber-1","/chamber-1/member-435",435,1,435,"House of Commons","Jim Peterson","Jim","Peterson","Willowdale","/chamber-1/constituency-295","Liberal Party of Canada",2004-06-28,2007-07-07
"/chamber-1/member-436","/chamber-1","/chamber-1/member-436",436,1,436,"House of Commons","Daniel Petit","Daniel","Petit","Charlesbourg—Haute-Saint-Charles","/chamber-1/constituency-51","Conservative Party of Canada",2006-01-23,2011-05-05
"/chamber-1/member-437","/chamber-1","/chamber-1/member-437",437,1,437,"House of Commons","Pierre Pettigrew","Pierre","Pettigrew","Papineau","/chamber-1/constituency-194","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-438","/chamber-1","/chamber-1/member-438",438,1,438,"House of Commons","Beth Phinney","Beth","Phinney","Hamilton Mountain","/chamber-1/constituency-105","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-439","/chamber-1","/chamber-1/member-439",439,1,439,"House of Commons","Pauline Picard","Pauline","Picard","Drummond","/chamber-1/constituency-70","Bloc Québécois",2004-06-28,2008-10-10
"/chamber-1/member-440","/chamber-1","/chamber-1/member-440",440,1,440,"House of Commons","Jerry Pickard","Jerry","Pickard","Chatham-Kent—Essex","/chamber-1/constituency-55","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-441","/chamber-1","/chamber-1/member-441",441,1,441,"House of Commons","François Pilon","François","Pilon","Laval—Les Îles","/chamber-1/constituency-135","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-442","/chamber-1","/chamber-1/member-442",442,1,442,"House of Commons","Louis Plamondon","Louis","Plamondon","Bas-Richelieu—Nicolet—Bécancour","/chamber-1/constituency-13","Bloc Québécois",2004-06-28,2015-10-10
"/chamber-1/member-443","/chamber-1","/chamber-1/member-443",443,1,443,"House of Commons","Pierre Poilievre","Pierre","Poilievre","Nepean—Carleton","/chamber-1/constituency-167","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-444","/chamber-1","/chamber-1/member-444",444,1,444,"House of Commons","Denise Poirier-Rivard","Denise","Poirier-Rivard","Châteauguay—Saint-Constant","/chamber-1/constituency-54","Bloc Québécois",2004-06-28,2006-01-01
"/chamber-1/member-445","/chamber-1","/chamber-1/member-445",445,1,445,"House of Commons","Roger Pomerleau","Roger","Pomerleau","Drummond","/chamber-1/constituency-70","Bloc Québécois",2008-10-14,2011-05-05
"/chamber-1/member-446","/chamber-1","/chamber-1/member-446",446,1,446,"House of Commons","Russ Powers","Russ","Powers","Ancaster—Dundas—Flamborough—Westdale","/chamber-1/constituency-9","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-447","/chamber-1","/chamber-1/member-447",447,1,447,"House of Commons","Jim Prentice","Jim","Prentice","Calgary Centre-North","/chamber-1/constituency-37","Conservative Party of Canada",2004-06-28,2010-11-11
"/chamber-1/member-448","/chamber-1","/chamber-1/member-448",448,1,448,"House of Commons","Joe Preston","Joe","Preston","Elgin—Middlesex—London","/chamber-1/constituency-83","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-449","/chamber-1","/chamber-1/member-449",449,1,449,"House of Commons","Penny Priddy","Penny","Priddy","Surrey North","/chamber-1/constituency-262","New Democratic Party",2006-01-23,2008-10-10
"/chamber-1/member-450","/chamber-1","/chamber-1/member-450",450,1,450,"House of Commons","Marcel Proulx","Marcel","Proulx","Hull—Aylmer","/chamber-1/constituency-109","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-451","/chamber-1","/chamber-1/member-451",451,1,451,"House of Commons","Anne Minh-Thu Quach","Anne Minh-Thu","Quach","Beauharnois—Salaberry","/chamber-1/constituency-17","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-452","/chamber-1","/chamber-1/member-452",452,1,452,"House of Commons","Bob Rae","Bob","Rae","Toronto Centre","/chamber-1/constituency-270","Liberal Party of Canada",2008-03-17,2013-07-07
"/chamber-1/member-453","/chamber-1","/chamber-1/member-453",453,1,453,"House of Commons","John Rafferty","John","Rafferty","Thunder Bay—Rainy River","/chamber-1/constituency-266","New Democratic Party",2008-10-14,2015-10-10
"/chamber-1/member-454","/chamber-1","/chamber-1/member-454",454,1,454,"House of Commons","Lisa Raitt","Lisa","Raitt","Halton","/chamber-1/constituency-102","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-455","/chamber-1","/chamber-1/member-455",455,1,455,"House of Commons","James Rajotte","James","Rajotte","Edmonton—Leduc","/chamber-1/constituency-75","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-456","/chamber-1","/chamber-1/member-456",456,1,456,"House of Commons","Murray Rankin","Murray","Rankin","Victoria","/chamber-1/constituency-284","New Democratic Party",2012-11-26,2015-10-10
"/chamber-1/member-457","/chamber-1","/chamber-1/member-457",457,1,457,"House of Commons","Yasmin Ratansi","Yasmin","Ratansi","Don Valley East","/chamber-1/constituency-68","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-458","/chamber-1","/chamber-1/member-458",458,1,458,"House of Commons","Brent Rathgeber","Brent","Rathgeber","Edmonton—St. Albert","/chamber-1/constituency-79","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-459","/chamber-1","/chamber-1/member-459",459,1,459,"House of Commons","Mathieu Ravignat","Mathieu","Ravignat","Pontiac","/chamber-1/constituency-203","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-460","/chamber-1","/chamber-1/member-460",460,1,460,"House of Commons","Francine Raynault","Francine","Raynault","Joliette","/chamber-1/constituency-113","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-461","/chamber-1","/chamber-1/member-461",461,1,461,"House of Commons","Karen Redman","Karen","Redman","Kitchener Centre","/chamber-1/constituency-121","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-462","/chamber-1","/chamber-1/member-462",462,1,462,"House of Commons","Geoff Regan","Geoff","Regan","Halifax West","/chamber-1/constituency-101","Liberal Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-463","/chamber-1","/chamber-1/member-463",463,1,463,"House of Commons","Scott Reid","Scott","Reid","Lanark—Frontenac—Lennox and Addington","/chamber-1/constituency-129","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-464","/chamber-1","/chamber-1/member-464",464,1,464,"House of Commons","Michelle Rempel","Michelle","Rempel","Calgary Centre-North","/chamber-1/constituency-37","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-465","/chamber-1","/chamber-1/member-465",465,1,465,"House of Commons","John Reynolds","John","Reynolds","West Vancouver—Sunshine Coast—Sea to Sky Country","/chamber-1/constituency-289","Conservative Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-466","/chamber-1","/chamber-1/member-466",466,1,466,"House of Commons","Blake Richards","Blake","Richards","Wild Rose","/chamber-1/constituency-294","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-467","/chamber-1","/chamber-1/member-467",467,1,467,"House of Commons","Lee Richardson","Lee","Richardson","Calgary Centre","/chamber-1/constituency-36","Conservative Party of Canada",2004-06-28,2012-06-06
"/chamber-1/member-468","/chamber-1","/chamber-1/member-468",468,1,468,"House of Commons","Greg Rickford","Greg","Rickford","Kenora","/chamber-1/constituency-117","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-469","/chamber-1","/chamber-1/member-469",469,1,469,"House of Commons","Gerry Ritz","Gerry","Ritz","Battlefords—Lloydminster","/chamber-1/constituency-14","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-470","/chamber-1","/chamber-1/member-470",470,1,470,"House of Commons","Lucienne Robillard","Lucienne","Robillard","Westmount—Ville-Marie","/chamber-1/constituency-291","Liberal Party of Canada",2004-06-28,2008-01-01
"/chamber-1/member-471","/chamber-1","/chamber-1/member-471",471,1,471,"House of Commons","Pablo Rodriguez","Pablo","Rodriguez","Honoré-Mercier","/chamber-1/constituency-108","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-472","/chamber-1","/chamber-1/member-472",472,1,472,"House of Commons","Anthony Rota","Anthony","Rota","Nipissing—Timiskaming","/chamber-1/constituency-175","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-473","/chamber-1","/chamber-1/member-473",473,1,473,"House of Commons","Jean Rousseau","Jean","Rousseau","Compton—Stanstead","/chamber-1/constituency-59","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-474","/chamber-1","/chamber-1/member-474",474,1,474,"House of Commons","Jean-Yves Roy","Jean-Yves","Roy","Haute-Gaspésie—La Mitis—Matane—Matapédia","/chamber-1/constituency-106","Bloc Québécois",2004-06-28,2010-10-10
"/chamber-1/member-475","/chamber-1","/chamber-1/member-475",475,1,475,"House of Commons","Todd Russell","Todd","Russell","Labrador","/chamber-1/constituency-126","Liberal Party of Canada",2005-05-24,2011-05-05
"/chamber-1/member-476","/chamber-1","/chamber-1/member-476",476,1,476,"House of Commons","Jacques Saada","Jacques","Saada","Brossard—La Prairie","/chamber-1/constituency-31","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-477","/chamber-1","/chamber-1/member-477",477,1,477,"House of Commons","Romeo Saganash","Romeo","Saganash","Abitibi—Baie-James—Nunavik—Eeyou","/chamber-1/constituency-2","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-478","/chamber-1","/chamber-1/member-478",478,1,478,"House of Commons","Jasbir Sandhu","Jasbir","Sandhu","Surrey North","/chamber-1/constituency-262","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-479","/chamber-1","/chamber-1/member-479",479,1,479,"House of Commons","Benoît Sauvageau","Benoît","Sauvageau","Repentigny","/chamber-1/constituency-217","Bloc Québécois",2004-06-28,2006-08-08
"/chamber-1/member-480","/chamber-1","/chamber-1/member-480",480,1,480,"House of Commons","Michael Savage","Michael","Savage","Dartmouth—Cole Harbour","/chamber-1/constituency-63","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-481","/chamber-1","/chamber-1/member-481",481,1,481,"House of Commons","Denise Savoie","Denise","Savoie","Victoria","/chamber-1/constituency-284","New Democratic Party",2006-01-23,2012-08-08
"/chamber-1/member-482","/chamber-1","/chamber-1/member-482",482,1,482,"House of Commons","Andy Savoy","Andy","Savoy","Tobique—Mactaquac","/chamber-1/constituency-269","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-483","/chamber-1","/chamber-1/member-483",483,1,483,"House of Commons","Andrew Saxton","Andrew","Saxton","North Vancouver","/chamber-1/constituency-176","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-484","/chamber-1","/chamber-1/member-484",484,1,484,"House of Commons","Francis Scarpaleggia","Francis","Scarpaleggia","Lac-Saint-Louis","/chamber-1/constituency-127","Liberal Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-485","/chamber-1","/chamber-1/member-485",485,1,485,"House of Commons","Andrew Scheer","Andrew","Scheer","Regina—Qu'Appelle","/chamber-1/constituency-215","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-486","/chamber-1","/chamber-1/member-486",486,1,486,"House of Commons","Gary Schellenberger","Gary","Schellenberger","Perth—Wellington","/chamber-1/constituency-198","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-487","/chamber-1","/chamber-1/member-487",487,1,487,"House of Commons","Werner Schmidt","Werner","Schmidt","Kelowna—Lake Country","/chamber-1/constituency-116","Conservative Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-488","/chamber-1","/chamber-1/member-488",488,1,488,"House of Commons","Andy Scott","Andy","Scott","Fredericton","/chamber-1/constituency-92","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-489","/chamber-1","/chamber-1/member-489",489,1,489,"House of Commons","Craig Scott","Craig","Scott","Toronto—Danforth","/chamber-1/constituency-271","New Democratic Party",2012-03-19,2015-10-10
"/chamber-1/member-490","/chamber-1","/chamber-1/member-490",490,1,490,"House of Commons","Kyle Seeback","Kyle","Seeback","Brampton West","/chamber-1/constituency-25","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-491","/chamber-1","/chamber-1/member-491",491,1,491,"House of Commons","Djaouida Sellah","Djaouida","Sellah","Saint-Bruno—Saint-Hubert","/chamber-1/constituency-230","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-492","/chamber-1","/chamber-1/member-492",492,1,492,"House of Commons","Judy A. Sgro","Judy A.","Sgro","York West","/chamber-1/constituency-305","Liberal Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-493","/chamber-1","/chamber-1/member-493",493,1,493,"House of Commons","Gail Shea","Gail","Shea","Egmont","/chamber-1/constituency-82","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-494","/chamber-1","/chamber-1/member-494",494,1,494,"House of Commons","Bev Shipley","Bev","Shipley","Lambton—Kent—Middlesex","/chamber-1/constituency-128","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-495","/chamber-1","/chamber-1/member-495",495,1,495,"House of Commons","Devinder Shory","Devinder","Shory","Calgary Northeast","/chamber-1/constituency-39","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-496","/chamber-1","/chamber-1/member-496",496,1,496,"House of Commons","Bill Siksay","Bill","Siksay","Burnaby—Douglas","/chamber-1/constituency-34","New Democratic Party",2004-06-28,2011-05-05
"/chamber-1/member-497","/chamber-1","/chamber-1/member-497",497,1,497,"House of Commons","Mario Silva","Mario","Silva","Davenport","/chamber-1/constituency-65","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-498","/chamber-1","/chamber-1/member-498",498,1,498,"House of Commons","Christian Simard","Christian","Simard","Beauport—Limoilou","/chamber-1/constituency-18","Bloc Québécois",2004-06-28,2006-01-01
"/chamber-1/member-499","/chamber-1","/chamber-1/member-499",499,1,499,"House of Commons","Raymond Simard","Raymond","Simard","Saint Boniface","/chamber-1/constituency-228","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-500","/chamber-1","/chamber-1/member-500",500,1,500,"House of Commons","Scott Simms","Scott","Simms","Bonavista—Gander—Grand Falls—Windsor","/chamber-1/constituency-22","Liberal Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-501","/chamber-1","/chamber-1/member-501",501,1,501,"House of Commons","Jinny Jogindera Sims","Jinny Jogindera","Sims","Newton—North Delta","/chamber-1/constituency-171","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-502","/chamber-1","/chamber-1/member-502",502,1,502,"House of Commons","Michelle Simson","Michelle","Simson","Scarborough Southwest","/chamber-1/constituency-243","Liberal Party of Canada",2008-10-14,2011-05-05
"/chamber-1/member-503","/chamber-1","/chamber-1/member-503",503,1,503,"House of Commons","Rathika Sitsabaiesan","Rathika","Sitsabaiesan","Scarborough—Rouge River","/chamber-1/constituency-246","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-504","/chamber-1","/chamber-1/member-504",504,1,504,"House of Commons","Carol Skelton","Carol","Skelton","Saskatoon—Rosetown—Biggar","/chamber-1/constituency-239","Conservative Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-505","/chamber-1","/chamber-1/member-505",505,1,505,"House of Commons","David Smith","David","Smith","Pontiac","/chamber-1/constituency-203","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-506","/chamber-1","/chamber-1/member-506",506,1,506,"House of Commons","Joy Smith","Joy","Smith","Kildonan—St. Paul","/chamber-1/constituency-118","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-507","/chamber-1","/chamber-1/member-507",507,1,507,"House of Commons","Monte Solberg","Monte","Solberg","Medicine Hat","/chamber-1/constituency-152","Conservative Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-508","/chamber-1","/chamber-1/member-508",508,1,508,"House of Commons","Robert Sopuck","Robert","Sopuck","Dauphin—Swan River—Marquette","/chamber-1/constituency-64","Conservative Party of Canada",2010-11-29,2015-10-10
