"","observation_path","parliament_path","chamber_path","member_path","observation_number","parliament_number","chamber_number","member_number","chamber_name","full_name","first_name","last_name","member_ID","constituency_name","party_name","start_date","end_date"
"1361","/parliament-42/chamber-1/member-97","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-97",1361,"42",1,97,"House of Commons","Linda Duncan","Linda","Duncan","/chamber-1/member-235","Edmonton Strathcona","NDP","10/19/2015",NA
"1362","/parliament-42/chamber-1/member-98","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-98",1362,"42",1,98,"House of Commons","Pierre-Luc Dusseault","Pierre-Luc","Dusseault","/chamber-1/member-236","Sherbrooke","NDP","10/19/2015",NA
"1363","/parliament-42/chamber-1/member-99","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-99",1363,"42",1,99,"House of Commons","Scott Duvall","Scott","Duvall","/chamber-1/member-237","Hamilton Mountain","NDP","10/19/2015",NA
"1364","/parliament-42/chamber-1/member-100","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-100",1364,"42",1,100,"House of Commons","Julie Dzerowicz","Julie","Dzerowicz","/chamber-1/member-239","Davenport","Liberal","10/19/2015",NA
"1365","/parliament-42/chamber-1/member-101","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-101",1365,"42",1,101,"House of Commons","Wayne Easter","Wayne","Easter","/chamber-1/member-240","Malpeque","Liberal","10/19/2015",NA
"1366","/parliament-42/chamber-1/member-102","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-102",1366,"42",1,102,"House of Commons","Jim Eglinski","Jim","Eglinski","/chamber-1/member-242","Yellowhead","Conservative","10/19/2015",NA
"1367","/parliament-42/chamber-1/member-103","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-103",1367,"42",1,103,"House of Commons","Ali Ehsassi","Ali","Ehsassi","/chamber-1/member-243","Willowdale","Liberal","10/19/2015",NA
"1368","/parliament-42/chamber-1/member-104","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-104",1368,"42",1,104,"House of Commons","Fay<e7>al El-Khoury","Fay<e7>al","El-Khoury",NA,"Laval<U+0097>Les <ce>les","Liberal","10/19/2015",NA
"1369","/parliament-42/chamber-1/member-105","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-105",1369,"42",1,105,"House of Commons","Neil Ellis","Neil","Ellis","/chamber-1/member-245","Bay of Quinte","Liberal","10/19/2015",NA
"1370","/parliament-42/chamber-1/member-106","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-106",1370,"42",1,106,"House of Commons","Nathaniel Erskine-Smith","Nathaniel","Erskine-Smith","/chamber-1/member-248","Beaches<U+0097>East York","Liberal","10/19/2015",NA
"1371","/parliament-42/chamber-1/member-107","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-107",1371,"42",1,107,"House of Commons","Mark Eyking","Mark","Eyking","/chamber-1/member-249","Sydney<U+0097>Victoria","Liberal","10/19/2015",NA
"1372","/parliament-42/chamber-1/member-108","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-108",1372,"42",1,108,"House of Commons","Doug Eyolfson","Doug","Eyolfson","/chamber-1/member-250","Charleswood<U+0097>St. James<U+0097>Assiniboia<U+0097>Headingley","Liberal","10/19/2015",NA
"1373","/parliament-42/chamber-1/member-109","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-109",1373,"42",1,109,"House of Commons","Rosemarie Falk","Rosemarie","Falk","/chamber-1/member-252","Battlefords<U+0097>Lloydminster","Conservative","12/11/2017",NA
"1374","/parliament-42/chamber-1/member-110","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-110",1374,"42",1,110,"House of Commons","Ted Falk","Ted","Falk","/chamber-1/member-253","Provencher","Conservative","10/19/2015",NA
"1375","/parliament-42/chamber-1/member-111","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-111",1375,"42",1,111,"House of Commons","Ed Fast","Ed","Fast","/chamber-1/member-255","Abbotsford","Conservative","10/19/2015",NA
"1376","/parliament-42/chamber-1/member-112","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-112",1376,"42",1,112,"House of Commons","Greg Fergus","Greg","Fergus","/chamber-1/member-256","Hull<U+0097>Aylmer","Liberal","10/19/2015",NA
"1377","/parliament-42/chamber-1/member-113","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-113",1377,"42",1,113,"House of Commons","Andy Fillmore","Andy","Fillmore","/chamber-1/member-257","Halifax","Liberal","10/19/2015",NA
"1378","/parliament-42/chamber-1/member-114","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-114",1378,"42",1,114,"House of Commons","Diane Finley","Diane","Finley","/chamber-1/member-259","Haldimand<U+0097>Norfolk","Conservative","10/19/2015",NA
"1379","/parliament-42/chamber-1/member-115","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-115",1379,"42",1,115,"House of Commons","Pat Finnigan","Pat","Finnigan","/chamber-1/member-260","Miramichi<U+0097>Grand Lake","Liberal","10/19/2015",NA
"1380","/parliament-42/chamber-1/member-116","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-116",1380,"42",1,116,"House of Commons","Darren Fisher","Darren","Fisher","/chamber-1/member-261","Dartmouth<U+0097>Cole Harbour","Liberal","10/19/2015",NA
"1381","/parliament-42/chamber-1/member-117","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-117",1381,"42",1,117,"House of Commons","Peter Fonseca","Peter","Fonseca","/chamber-1/member-266","Mississauga East<U+0097>Cooksville","Liberal","10/19/2015",NA
"1382","/parliament-42/chamber-1/member-118","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-118",1382,"42",1,118,"House of Commons","Judy Foote","Judy","Foote","/chamber-1/member-268","Bonavista<U+0097>Burin<U+0097>Trinity","Liberal","10/19/2015","9/30/2017"
"1383","/parliament-42/chamber-1/member-119","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-119",1383,"42",1,119,"House of Commons","Mona Fortier","Mona","Fortier","/chamber-1/member-270","Ottawa<U+0097>Vanier","Liberal","4/3/2017",NA
"1384","/parliament-42/chamber-1/member-120","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-120",1384,"42",1,120,"House of Commons","Rh<e9>al Fortin","Rh<e9>al","Fortin",NA,"Rivi<e8>re-du-Nord","Bloc Qu<e9>b<e9>cois","10/19/2015",NA
"1385","/parliament-42/chamber-1/member-121","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-121",1385,"42",1,121,"House of Commons","Peter Fragiskatos","Peter","Fragiskatos","/chamber-1/member-273","London North Centre","Liberal","10/19/2015",NA
"1386","/parliament-42/chamber-1/member-122","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-122",1386,"42",1,122,"House of Commons","Colin Fraser","Colin","Fraser","/chamber-1/member-274","West Nova","Liberal","10/19/2015",NA
"1387","/parliament-42/chamber-1/member-123","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-123",1387,"42",1,123,"House of Commons","Sean Fraser","Sean","Fraser","/chamber-1/member-275","Central Nova","Liberal","10/19/2015",NA
"1388","/parliament-42/chamber-1/member-124","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-124",1388,"42",1,124,"House of Commons","Chrystia Freeland","Chrystia","Freeland","/chamber-1/member-276","University<U+0097>Rosedale","Liberal","10/19/2015",NA
"1389","/parliament-42/chamber-1/member-125","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-125",1389,"42",1,125,"House of Commons","Hedy Fry","Hedy","Fry","/chamber-1/member-280","Vancouver Centre","Liberal","10/19/2015",NA
"1390","/parliament-42/chamber-1/member-126","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-126",1390,"42",1,126,"House of Commons","Stephen Fuhr","Stephen","Fuhr","/chamber-1/member-281","Kelowna<U+0097>Lake Country","Liberal","10/19/2015",NA
"1391","/parliament-42/chamber-1/member-127","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-127",1391,"42",1,127,"House of Commons","Bernard G<e9>n<e9>reux","Bernard","G<e9>n<e9>reux",NA,"Montmagny<U+0097>L'Islet<U+0097>Kamouraska<U+0097>Rivi<e8>re-du-Loup","Conservative","10/19/2015",NA
"1392","/parliament-42/chamber-1/member-128","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-128",1392,"42",1,128,"House of Commons","Cheryl Gallant","Cheryl","Gallant","/chamber-1/member-286","Renfrew<U+0097>Nipissing<U+0097>Pembroke","Conservative","10/19/2015",NA
"1393","/parliament-42/chamber-1/member-129","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-129",1393,"42",1,129,"House of Commons","Marc Garneau","Marc","Garneau","/chamber-1/member-288","Notre-Dame-de-Gr<e2>ce<U+0097>Westmount","Liberal","10/19/2015",NA
"1394","/parliament-42/chamber-1/member-130","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-130",1394,"42",1,130,"House of Commons","Randall Garrison","Randall","Garrison","/chamber-1/member-289","Esquimalt<U+0097>Saanich<U+0097>Sooke","NDP","10/19/2015",NA
"1395","/parliament-42/chamber-1/member-131","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-131",1395,"42",1,131,"House of Commons","Garnett Genuis","Garnett","Genuis","/chamber-1/member-295","Sherwood Park<U+0097>Fort Saskatchewan","Conservative","10/19/2015",NA
"1396","/parliament-42/chamber-1/member-132","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-132",1396,"42",1,132,"House of Commons","Mark Gerretsen","Mark","Gerretsen","/chamber-1/member-296","Kingston and the Islands","Liberal","10/19/2015",NA
"1397","/parliament-42/chamber-1/member-133","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-133",1397,"42",1,133,"House of Commons","Maril<e8>ne Gill","Maril<e8>ne","Gill",NA,"Manicouagan","Bloc Qu<e9>b<e9>cois","10/19/2015",NA
"1398","/parliament-42/chamber-1/member-134","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-134",1398,"42",1,134,"House of Commons","Marilyn Gladu","Marilyn","Gladu","/chamber-1/member-300","Sarnia<U+0097>Lambton","Conservative","10/19/2015",NA
"1399","/parliament-42/chamber-1/member-135","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-135",1399,"42",1,135,"House of Commons","Jo<eb>l Godin","Jo<eb>l","Godin",NA,"Portneuf<U+0097>Jacques-Cartier","Conservative","10/19/2015",NA
"1400","/parliament-42/chamber-1/member-136","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-136",1400,"42",1,136,"House of Commons","Pamela Goldsmith-Jones","Pamela","Goldsmith-Jones","/chamber-1/member-308","West Vancouver<U+0097>Sunshine Coast<U+0097>Sea to Sky Country","Liberal","10/19/2015",NA
"1401","/parliament-42/chamber-1/member-137","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-137",1401,"42",1,137,"House of Commons","Ralph Goodale","Ralph","Goodale","/chamber-1/member-309","Regina<U+0097>Wascana","Liberal","10/19/2015",NA
"1402","/parliament-42/chamber-1/member-138","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-138",1402,"42",1,138,"House of Commons","Karina Gould","Karina","Gould","/chamber-1/member-313","Burlington","Liberal","10/19/2015",NA
"1403","/parliament-42/chamber-1/member-139","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-139",1403,"42",1,139,"House of Commons","Jacques Gourde","Jacques","Gourde","/chamber-1/member-314","L<e9>vis<U+0097>Lotbini<e8>re","Conservative","10/19/2015",NA
"1404","/parliament-42/chamber-1/member-140","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-140",1404,"42",1,140,"House of Commons","David de Burgh Graham","David de Burgh","Graham","/chamber-1/member-316","Laurentides<U+0097>Labelle","Liberal","10/19/2015",NA
"1405","/parliament-42/chamber-1/member-141","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-141",1405,"42",1,141,"House of Commons","Raj Grewal","Raj","Grewal","/chamber-1/member-321","Brampton East","Independent","10/19/2015",NA
"1406","/parliament-42/chamber-1/member-142","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-142",1406,"42",1,142,"House of Commons","Richard H<e9>bert","Richard","H<e9>bert",NA,"Lac-Saint-Jean","Liberal","10/23/2017",NA
"1407","/parliament-42/chamber-1/member-143","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-143",1407,"42",1,143,"House of Commons","Patty Hajdu","Patty","Hajdu","/chamber-1/member-328","Thunder Bay<U+0097>Superior North","Liberal","10/19/2015",NA
"1408","/parliament-42/chamber-1/member-144","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-144",1408,"42",1,144,"House of Commons","Cheryl Hardcastle","Cheryl","Hardcastle","/chamber-1/member-331","Windsor<U+0097>Tecumseh","NDP","10/19/2015",NA
"1409","/parliament-42/chamber-1/member-145","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-145",1409,"42",1,145,"House of Commons","Rachael Harder","Rachael","Harder","/chamber-1/member-332","Lethbridge","Conservative","10/19/2015",NA
"1410","/parliament-42/chamber-1/member-146","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-146",1410,"42",1,146,"House of Commons","Ken Hardie","Ken","Hardie","/chamber-1/member-333","Fleetwood<U+0097>Port Kells","Liberal","10/19/2015",NA
"1411","/parliament-42/chamber-1/member-147","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-147",1411,"42",1,147,"House of Commons","Stephen Harper","Stephen","Harper","/chamber-1/member-334","Calgary Heritage","Conservative","10/19/2015","8/26/2016"
"1412","/parliament-42/chamber-1/member-148","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-148",1412,"42",1,148,"House of Commons","T.J. Harvey","T.J.","Harvey","/chamber-1/member-340","Tobique<U+0097>Mactaquac","Liberal","10/19/2015",NA
"1413","/parliament-42/chamber-1/member-149","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-149",1413,"42",1,149,"House of Commons","Kent Hehr","Kent","Hehr","/chamber-1/member-346","Calgary Centre","Liberal","10/19/2015",NA
"1414","/parliament-42/chamber-1/member-150","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-150",1414,"42",1,150,"House of Commons","Jim Hillyer","Jim","Hillyer","/chamber-1/member-349","Medicine Hat<U+0097>Cardston<U+0097>Warner","Conservative","10/19/2015","3/23/2016"
"1415","/parliament-42/chamber-1/member-151","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-151",1415,"42",1,151,"House of Commons","Randy Hoback","Randy","Hoback","/chamber-1/member-351","Prince Albert","Conservative","10/19/2015",NA
"1416","/parliament-42/chamber-1/member-152","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-152",1416,"42",1,152,"House of Commons","Gordie Hogg","Gordie","Hogg","/chamber-1/member-353","South Surrey<U+0097>White Rock","Liberal","12/11/2017",NA
"1417","/parliament-42/chamber-1/member-153","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-153",1417,"42",1,153,"House of Commons","Mark Holland","Mark","Holland","/chamber-1/member-355","Ajax","Liberal","10/19/2015",NA
"1418","/parliament-42/chamber-1/member-154","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-154",1418,"42",1,154,"House of Commons","Anthony Housefather","Anthony","Housefather","/chamber-1/member-356","Mount Royal","Liberal","10/19/2015",NA
"1419","/parliament-42/chamber-1/member-155","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-155",1419,"42",1,155,"House of Commons","Carol Hughes","Carol","Hughes","/chamber-1/member-359","Algoma<U+0097>Manitoulin<U+0097>Kapuskasing","NDP","10/19/2015",NA
"1420","/parliament-42/chamber-1/member-156","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-156",1420,"42",1,156,"House of Commons","Ahmed Hussen","Ahmed","Hussen","/chamber-1/member-360","York South<U+0097>Weston","Liberal","10/19/2015",NA
"1421","/parliament-42/chamber-1/member-157","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-157",1421,"42",1,157,"House of Commons","Gudie Hutchings","Gudie","Hutchings","/chamber-1/member-361","Long Range Mountains","Liberal","10/19/2015",NA
"1422","/parliament-42/chamber-1/member-158","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-158",1422,"42",1,158,"House of Commons","Angelo Iacono","Angelo","Iacono","/chamber-1/member-363","Alfred-Pellan","Liberal","10/19/2015",NA
"1423","/parliament-42/chamber-1/member-159","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-159",1423,"42",1,159,"House of Commons","Matt Jeneroux","Matt","Jeneroux","/chamber-1/member-370","Edmonton Riverbend","Conservative","10/19/2015",NA
"1424","/parliament-42/chamber-1/member-160","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-160",1424,"42",1,160,"House of Commons","Gord Johns","Gord","Johns","/chamber-1/member-372","Courtenay<U+0097>Alberni","NDP","10/19/2015",NA
"1425","/parliament-42/chamber-1/member-161","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-161",1425,"42",1,161,"House of Commons","Georgina Jolibois","Georgina","Jolibois","/chamber-1/member-374","Desneth<e9><U+0097>Missinippi<U+0097>Churchill River","NDP","10/19/2015",NA
"1426","/parliament-42/chamber-1/member-162","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-162",1426,"42",1,162,"House of Commons","M<e9>lanie Joly","M<e9>lanie","Joly",NA,"Ahuntsic-Cartierville","Liberal","10/19/2015",NA
"1427","/parliament-42/chamber-1/member-163","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-163",1427,"42",1,163,"House of Commons","Yvonne Jones","Yvonne","Jones","/chamber-1/member-376","Labrador","Liberal","10/19/2015",NA
"1428","/parliament-42/chamber-1/member-164","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-164",1428,"42",1,164,"House of Commons","Bernadette Jordan","Bernadette","Jordan","/chamber-1/member-377","South Shore<U+0097>St. Margarets","Liberal","10/19/2015",NA
"1429","/parliament-42/chamber-1/member-165","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-165",1429,"42",1,165,"House of Commons","Majid Jowhari","Majid","Jowhari","/chamber-1/member-378","Richmond Hill","Liberal","10/19/2015",NA
"1430","/parliament-42/chamber-1/member-166","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-166",1430,"42",1,166,"House of Commons","Peter Julian","Peter","Julian","/chamber-1/member-379","New Westminster<U+0097>Burnaby","NDP","10/19/2015",NA
"1431","/parliament-42/chamber-1/member-167","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-167",1431,"42",1,167,"House of Commons","Darshan Singh Kang","Darshan Singh","Kang","/chamber-1/member-382","Calgary Skyview","Independent","10/19/2015",NA
"1432","/parliament-42/chamber-1/member-168","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-168",1432,"42",1,168,"House of Commons","Pat Kelly","Pat","Kelly","/chamber-1/member-389","Calgary Rocky Ridge","Conservative","10/19/2015",NA
"1433","/parliament-42/chamber-1/member-169","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-169",1433,"42",1,169,"House of Commons","Jason Kenney","Jason","Kenney","/chamber-1/member-391","Calgary Midnapore","Conservative","10/19/2015","9/23/2016"
"1434","/parliament-42/chamber-1/member-170","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-170",1434,"42",1,170,"House of Commons","Peter Kent","Peter","Kent","/chamber-1/member-392","Thornhill","Conservative","10/19/2015",NA
"1435","/parliament-42/chamber-1/member-171","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-171",1435,"42",1,171,"House of Commons","Iqra Khalid","Iqra","Khalid","/chamber-1/member-394","Mississauga<U+0097>Erin Mills","Liberal","10/19/2015",NA
"1436","/parliament-42/chamber-1/member-172","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-172",1436,"42",1,172,"House of Commons","Kamal Khera","Kamal","Khera","/chamber-1/member-396","Brampton West","Liberal","10/19/2015",NA
"1437","/parliament-42/chamber-1/member-173","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-173",1437,"42",1,173,"House of Commons","Robert Kitchen","Robert","Kitchen","/chamber-1/member-398","Souris<U+0097>Moose Mountain","Conservative","10/19/2015",NA
"1438","/parliament-42/chamber-1/member-174","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-174",1438,"42",1,174,"House of Commons","Tom Kmiec","Tom","Kmiec","/chamber-1/member-399","Calgary Shepard","Conservative","10/19/2015",NA
"1439","/parliament-42/chamber-1/member-175","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-175",1439,"42",1,175,"House of Commons","Stephanie Kusie","Stephanie","Kusie","/chamber-1/member-403","Calgary Midnapore","Conservative","4/3/2017",NA
"1440","/parliament-42/chamber-1/member-176","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-176",1440,"42",1,176,"House of Commons","Jenny Kwan","Jenny","Kwan","/chamber-1/member-404","Vancouver East","NDP","10/19/2015",NA
"1441","/parliament-42/chamber-1/member-177","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-177",1441,"42",1,177,"House of Commons","Mike Lake","Mike","Lake","/chamber-1/member-407","Edmonton<U+0097>Wetaskiwin","Conservative","10/19/2015",NA
"1442","/parliament-42/chamber-1/member-178","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-178",1442,"42",1,178,"House of Commons","Emmanuella Lambropoulos","Emmanuella","Lambropoulos","/chamber-1/member-409","Saint-Laurent","Liberal","4/3/2017",NA
"1443","/parliament-42/chamber-1/member-179","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-179",1443,"42",1,179,"House of Commons","David Lametti","David","Lametti","/chamber-1/member-410","LaSalle<U+0097><c9>mard<U+0097>Verdun","Liberal","10/19/2015",NA
"1444","/parliament-42/chamber-1/member-180","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-180",1444,"42",1,180,"House of Commons","Kevin Lamoureux","Kevin","Lamoureux","/chamber-1/member-411","Winnipeg North","Liberal","10/19/2015",NA
"1445","/parliament-42/chamber-1/member-181","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-181",1445,"42",1,181,"House of Commons","Linda Lapointe","Linda","Lapointe","/chamber-1/member-415","Rivi<e8>re-des-Mille-<ce>les","Liberal","10/19/2015",NA
"1446","/parliament-42/chamber-1/member-182","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-182",1446,"42",1,182,"House of Commons","Guy Lauzon","Guy","Lauzon","/chamber-1/member-419","Stormont<U+0097>Dundas<U+0097>South Glengarry","Conservative","10/19/2015",NA
"1447","/parliament-42/chamber-1/member-183","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-183",1447,"42",1,183,"House of Commons","St<e9>phane Lauzon","St<e9>phane","Lauzon",NA,"Argenteuil<U+0097>La Petite-Nation","Liberal","10/19/2015",NA
"1448","/parliament-42/chamber-1/member-184","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-184",1448,"42",1,184,"House of Commons","H<e9>l<e8>ne Laverdi<e8>re","H<e9>l<e8>ne","Laverdi<e8>re",NA,"Laurier<U+0097>Sainte-Marie","NDP","10/19/2015",NA
"1449","/parliament-42/chamber-1/member-185","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-185",1449,"42",1,185,"House of Commons","Denis Lebel","Denis","Lebel","/chamber-1/member-424","Lac-Saint-Jean","Conservative","10/19/2015","8/9/2017"
"1450","/parliament-42/chamber-1/member-186","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-186",1450,"42",1,186,"House of Commons","Dominic LeBlanc","Dominic","LeBlanc","/chamber-1/member-425","Beaus<e9>jour","Liberal","10/19/2015",NA
"1451","/parliament-42/chamber-1/member-187","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-187",1451,"42",1,187,"House of Commons","Diane Lebouthillier","Diane","Lebouthillier","/chamber-1/member-427","Gasp<e9>sie<U+0097>Les <ce>les-de-la-Madeleine","Liberal","10/19/2015",NA
"1452","/parliament-42/chamber-1/member-188","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-188",1452,"42",1,188,"House of Commons","Paul Lefebvre","Paul","Lefebvre","/chamber-1/member-430","Sudbury","Liberal","10/19/2015",NA
"1453","/parliament-42/chamber-1/member-189","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-189",1453,"42",1,189,"House of Commons","K. Kellie Leitch","K. Kellie","Leitch","/chamber-1/member-431","Simcoe<U+0097>Grey","Conservative","10/19/2015",NA
"1454","/parliament-42/chamber-1/member-190","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-190",1454,"42",1,190,"House of Commons","Denis Lemieux","Denis","Lemieux","/chamber-1/member-433","Chicoutimi<U+0097>Le Fjord","Liberal","10/19/2015","12/1/2017"
"1455","/parliament-42/chamber-1/member-191","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-191",1455,"42",1,191,"House of Commons","Andrew Leslie","Andrew","Leslie","/chamber-1/member-435","Orl<e9>ans","Liberal","10/19/2015",NA
"1456","/parliament-42/chamber-1/member-192","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-192",1456,"42",1,192,"House of Commons","Michael Levitt","Michael","Levitt","/chamber-1/member-440","York Centre","Liberal","10/19/2015",NA
"1457","/parliament-42/chamber-1/member-193","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-193",1457,"42",1,193,"House of Commons","Ron Liepert","Ron","Liepert","/chamber-1/member-441","Calgary Signal Hill","Conservative","10/19/2015",NA
"1458","/parliament-42/chamber-1/member-194","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-194",1458,"42",1,194,"House of Commons","Jo<eb>l Lightbound","Jo<eb>l","Lightbound",NA,"Louis-H<e9>bert","Liberal","10/19/2015",NA
"1459","/parliament-42/chamber-1/member-195","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-195",1459,"42",1,195,"House of Commons","Dane Lloyd","Dane","Lloyd","/chamber-1/member-445","Sturgeon River<U+0097>Parkland","Conservative","10/23/2017",NA
"1460","/parliament-42/chamber-1/member-196","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-196",1460,"42",1,196,"House of Commons","Ben Lobb","Ben","Lobb","/chamber-1/member-446","Huron<U+0097>Bruce","Conservative","10/19/2015",NA
"1461","/parliament-42/chamber-1/member-197","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-197",1461,"42",1,197,"House of Commons","Alaina Lockhart","Alaina","Lockhart","/chamber-1/member-447","Fundy Royal","Liberal","10/19/2015",NA
"1462","/parliament-42/chamber-1/member-198","/parliament-42","/parliament-42/chamber-1","/parliament-42/chamber-1/member-198",1462,"42",1,198,"House of Commons","Wayne Long","Wayne","Long","/chamber-1/member-448","Saint John<U+0097>Rothesay","Liberal","10/19/2015",NA
