observation_path,parliament_path,chamber_path,member_path,observation_number,parliament_number,chamber_number,member_number,chamber_name,full_name,first_name,last_name,member_ID,constituency_name,constituency_ID,party_name,start_date,end_date
/parliament-40/chamber-1/member-311,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-311,937,40,1,311,House of Commons,Stephen Woodworth,Stephen,Woodworth,/chamber-1/member-577,Kitchener Centre,/chamber-1/constituency-121,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-312,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-312,938,40,1,312,House of Commons,Borys Wrzesnewskyj,Borys,Wrzesnewskyj,/chamber-1/member-578,Etobicoke Centre,/chamber-1/constituency-87,Liberal Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-313,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-313,939,40,1,313,House of Commons,Lynne Yelich,Lynne,Yelich,/chamber-1/member-579,Blackstrap,/chamber-1/constituency-21,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-314,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-314,940,40,1,314,House of Commons,Terence Young,Terence,Young,/chamber-1/member-580,Oakville,/chamber-1/constituency-182,Conservative Party of Canada,10/14/08,5/5/11
/parliament-40/chamber-1/member-315,/parliament-40,/parliament-40/chamber-1,/parliament-40/chamber-1/member-315,941,40,1,315,House of Commons,Lise Zarac,Lise,Zarac,/chamber-1/member-583,LaSalle—Émard,/chamber-1/constituency-131,Liberal Party of Canada,10/14/08,5/5/11
/parliament-41/chamber-1/member-1,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-1,942,41,1,1,House of Commons,Diane Ablonczy,Diane,Ablonczy,/chamber-1/member-2,Calgary—Nose Hill,/chamber-1/constituency-43,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-2,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-2,943,41,1,2,House of Commons,Eve Adams,Eve,Adams,/chamber-1/member-3,Mississauga—Brampton South,/chamber-1/constituency-157,Liberal Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-3,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-3,944,41,1,3,House of Commons,Mark Adler,Mark,Adler,/chamber-1/member-5,York Centre,/chamber-1/constituency-303,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-4,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-4,945,41,1,4,House of Commons,Leona Aglukkaq,Leona,Aglukkaq,/chamber-1/member-6,Nunavut,/chamber-1/constituency-180,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-5,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-5,946,41,1,5,House of Commons,Dan Albas,Dan,Albas,/chamber-1/member-7,Okanagan—Coquihalla,/chamber-1/constituency-183,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-6,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-6,947,41,1,6,House of Commons,Harold Albrecht,Harold,Albrecht,/chamber-1/member-8,Kitchener—Conestoga,/chamber-1/constituency-122,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-7,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-7,948,41,1,7,House of Commons,Chris Alexander,Chris,Alexander,/chamber-1/member-10,Ajax—Pickering,/chamber-1/constituency-6,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-8,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-8,949,41,1,8,House of Commons,Malcolm Allen,Malcolm,Allen,/chamber-1/member-12,Welland,/chamber-1/constituency-286,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-9,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-9,950,41,1,9,House of Commons,Mike Allen,Mike,Allen,/chamber-1/member-13,Tobique—Mactaquac,/chamber-1/constituency-269,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-10,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-10,951,41,1,10,House of Commons,Dean Allison,Dean,Allison,/chamber-1/member-14,Niagara West—Glanbrook,/chamber-1/constituency-173,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-11,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-11,952,41,1,11,House of Commons,Stella Ambler,Stella,Ambler,/chamber-1/member-15,Mississauga South,/chamber-1/constituency-156,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-12,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-12,953,41,1,12,House of Commons,Rona Ambrose,Rona,Ambrose,/chamber-1/member-16,Edmonton—Spruce Grove,/chamber-1/constituency-78,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-13,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-13,954,41,1,13,House of Commons,Rob Anders,Rob,Anders,/chamber-1/member-17,Calgary West,/chamber-1/constituency-42,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-14,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-14,955,41,1,14,House of Commons,David Anderson,David,Anderson,/chamber-1/member-18,Cypress Hills—Grasslands,/chamber-1/constituency-62,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-15,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-15,956,41,1,15,House of Commons,Scott Andrews,Scott,Andrews,/chamber-1/member-21,Avalon,/chamber-1/constituency-11,Independent,5/2/11,10/10/15
/parliament-41/chamber-1/member-16,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-16,957,41,1,16,House of Commons,Charlie Angus,Charlie,Angus,/chamber-1/member-22,Timmins—James Bay,/chamber-1/constituency-268,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-17,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-17,958,41,1,17,House of Commons,Scott Armstrong,Scott,Armstrong,/chamber-1/member-23,Cumberland—Colchester—Musquodoboit Valley,/chamber-1/constituency-61,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-18,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-18,959,41,1,18,House of Commons,Keith Ashfield,Keith,Ashfield,/chamber-1/member-25,Fredericton,/chamber-1/constituency-92,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-19,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-19,960,41,1,19,House of Commons,Niki Ashton,Niki,Ashton,/chamber-1/member-26,Churchill,/chamber-1/constituency-58,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-20,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-20,961,41,1,20,House of Commons,Jay Aspin,Jay,Aspin,/chamber-1/member-27,Nipissing—Timiskaming,/chamber-1/constituency-175,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-21,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-21,962,41,1,21,House of Commons,Alex Atamanenko,Alex,Atamanenko,/chamber-1/member-29,British Columbia Southern Interior,/chamber-1/constituency-29,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-22,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-22,963,41,1,22,House of Commons,Robert Aubin,Robert,Aubin,/chamber-1/member-30,Trois-Rivières,/chamber-1/constituency-273,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-23,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-23,964,41,1,23,House of Commons,Paulina Ayala,Paulina,Ayala,/chamber-1/member-32,Honoré-Mercier,/chamber-1/constituency-108,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-24,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-24,965,41,1,24,House of Commons,John Baird,John,Baird,/chamber-1/member-36,Ottawa West—Nepean,/chamber-1/constituency-188,Conservative Party of Canada,5/2/11,3/3/15
/parliament-41/chamber-1/member-25,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-25,966,41,1,25,House of Commons,John Barlow,John,Barlow,/chamber-1/member-39,Macleod,/chamber-1/constituency-146,Conservative Party of Canada,6/30/14,10/10/15
/parliament-41/chamber-1/member-26,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-26,967,41,1,26,House of Commons,Joyce Bateman,Joyce,Bateman,/chamber-1/member-41,Winnipeg South Centre,/chamber-1/constituency-301,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-27,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-27,968,41,1,27,House of Commons,Mauril Bélanger,Mauril,Bélanger,/chamber-1/member-45,Ottawa—Vanier,/chamber-1/constituency-190,Liberal Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-28,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-28,969,41,1,28,House of Commons,André Bellavance,André,Bellavance,/chamber-1/member-48,Richmond—Arthabaska,/chamber-1/constituency-220,Independent,5/2/11,10/10/15
/parliament-41/chamber-1/member-29,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-29,970,41,1,29,House of Commons,Carolyn Bennett,Carolyn,Bennett,/chamber-1/member-49,St. Paul's,/chamber-1/constituency-259,Liberal Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-30,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-30,971,41,1,30,House of Commons,Leon Benoit,Leon,Benoit,/chamber-1/member-50,Vegreville—Wainwright,/chamber-1/constituency-282,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-31,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-31,972,41,1,31,House of Commons,Tyrone Benskin,Tyrone,Benskin,/chamber-1/member-51,Jeanne-Le Ber,/chamber-1/constituency-112,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-32,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-32,973,41,1,32,House of Commons,Candice Bergen,Candice,Bergen,/chamber-1/member-52,Portage—Lisgar,/chamber-1/constituency-205,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-33,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-33,974,41,1,33,House of Commons,Maxime Bernier,Maxime,Bernier,/chamber-1/member-54,Beauce,/chamber-1/constituency-16,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-34,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-34,975,41,1,34,House of Commons,Dennis Bevington,Dennis,Bevington,/chamber-1/member-56,Northwest Territories,/chamber-1/constituency-178,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-35,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-35,976,41,1,35,House of Commons,James Bezan,James,Bezan,/chamber-1/member-57,Selkirk—Interlake,/chamber-1/constituency-247,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-36,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-36,977,41,1,36,House of Commons,Denis Blanchette,Denis,Blanchette,/chamber-1/member-63,Louis-Hébert,/chamber-1/constituency-144,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-37,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-37,978,41,1,37,House of Commons,Lysane Blanchette-Lamothe,Lysane,Blanchette-Lamothe,/chamber-1/member-64,Pierrefonds—Dollard,/chamber-1/constituency-201,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-38,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-38,979,41,1,38,House of Commons,Steven Blaney,Steven,Blaney,/chamber-1/member-65,Lévis—Bellechasse,/chamber-1/constituency-138,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-39,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-39,980,41,1,39,House of Commons,Kelly Block,Kelly,Block,/chamber-1/member-66,Saskatoon—Rosetown—Biggar,/chamber-1/constituency-239,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-40,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-40,981,41,1,40,House of Commons,Françoise Boivin,Françoise,Boivin,/chamber-1/member-69,Gatineau,/chamber-1/constituency-95,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-41,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-41,982,41,1,41,House of Commons,Charmaine Borg,Charmaine,Borg,/chamber-1/member-72,Terrebonne—Blainville,/chamber-1/constituency-264,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-42,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-42,983,41,1,42,House of Commons,Ray Boughen,Ray,Boughen,/chamber-1/member-77,Palliser,/chamber-1/constituency-193,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-43,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-43,984,41,1,43,House of Commons,Alexandre Boulerice,Alexandre,Boulerice,/chamber-1/member-78,Rosemont—La Petite-Patrie,/chamber-1/constituency-225,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-44,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-44,985,41,1,44,House of Commons,Marjolaine Boutin-Sweet,Marjolaine,Boutin-Sweet,/chamber-1/member-81,Hochelaga,/chamber-1/constituency-107,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-45,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-45,986,41,1,45,House of Commons,Tarik Brahmi,Tarik,Brahmi,/chamber-1/member-83,Saint-Jean,/chamber-1/constituency-232,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-46,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-46,987,41,1,46,House of Commons,Peter Braid,Peter,Braid,/chamber-1/member-84,Kitchener—Waterloo,/chamber-1/constituency-123,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-47,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-47,988,41,1,47,House of Commons,Garry Breitkreuz,Garry,Breitkreuz,/chamber-1/member-85,Yorkton—Melville,/chamber-1/constituency-307,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-48,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-48,989,41,1,48,House of Commons,Scott Brison,Scott,Brison,/chamber-1/member-86,Kings—Hants,/chamber-1/constituency-119,Liberal Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-49,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-49,990,41,1,49,House of Commons,Ruth Ellen Brosseau,Ruth Ellen,Brosseau,/chamber-1/member-88,Berthier—Maskinongé,/chamber-1/constituency-20,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-50,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-50,991,41,1,50,House of Commons,Gordon Brown,Gordon,Brown,/chamber-1/member-90,Leeds—Grenville,/chamber-1/constituency-136,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-51,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-51,992,41,1,51,House of Commons,Lois Brown,Lois,Brown,/chamber-1/member-91,Newmarket—Aurora,/chamber-1/constituency-170,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-52,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-52,993,41,1,52,House of Commons,Patrick Brown,Patrick,Brown,/chamber-1/member-92,Barrie,/chamber-1/constituency-12,Conservative Party of Canada,5/2/11,5/5/15
/parliament-41/chamber-1/member-53,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-53,994,41,1,53,House of Commons,Rod Bruinooge,Rod,Bruinooge,/chamber-1/member-93,Winnipeg South,/chamber-1/constituency-300,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-54,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-54,995,41,1,54,House of Commons,Brad Butt,Brad,Butt,/chamber-1/member-96,Mississauga—Streetsville,/chamber-1/constituency-159,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-55,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-55,996,41,1,55,House of Commons,Gerry Byrne,Gerry,Byrne,/chamber-1/member-97,Humber—St. Barbe—Baie Verte,/chamber-1/constituency-110,Liberal Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-56,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-56,997,41,1,56,House of Commons,Paul Calandra,Paul,Calandra,/chamber-1/member-100,Oak Ridges—Markham,/chamber-1/constituency-181,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-57,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-57,998,41,1,57,House of Commons,Blaine Calkins,Blaine,Calkins,/chamber-1/member-101,Wetaskiwin,/chamber-1/constituency-292,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-58,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-58,999,41,1,58,House of Commons,Ron Cannan,Ron,Cannan,/chamber-1/member-102,Kelowna—Lake Country,/chamber-1/constituency-116,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-59,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-59,1000,41,1,59,House of Commons,John Carmichael,John,Carmichael,/chamber-1/member-106,Don Valley West,/chamber-1/constituency-69,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-60,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-60,1001,41,1,60,House of Commons,Guy Caron,Guy,Caron,/chamber-1/member-107,Rimouski-Neigette—Témiscouata—Les Basques,/chamber-1/constituency-221,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-61,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-61,1002,41,1,61,House of Commons,Colin Carrie,Colin,Carrie,/chamber-1/member-109,Oshawa,/chamber-1/constituency-185,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-62,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-62,1003,41,1,62,House of Commons,Sean Casey,Sean,Casey,/chamber-1/member-113,Charlottetown,/chamber-1/constituency-53,Liberal Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-63,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-63,1004,41,1,63,House of Commons,Andrew Cash,Andrew,Cash,/chamber-1/member-114,Davenport,/chamber-1/constituency-65,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-64,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-64,1005,41,1,64,House of Commons,Arnold Chan,Arnold,Chan,/chamber-1/member-118,Scarborough—Agincourt,/chamber-1/constituency-244,Liberal Party of Canada,6/30/14,10/10/15
/parliament-41/chamber-1/member-65,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-65,1006,41,1,65,House of Commons,Chris Charlton,Chris,Charlton,/chamber-1/member-120,Hamilton Mountain,/chamber-1/constituency-105,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-66,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-66,1007,41,1,66,House of Commons,Sylvain Chicoine,Sylvain,Chicoine,/chamber-1/member-122,Châteauguay—Saint-Constant,/chamber-1/constituency-54,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-67,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-67,1008,41,1,67,House of Commons,Robert Chisholm,Robert,Chisholm,/chamber-1/member-123,Dartmouth—Cole Harbour,/chamber-1/constituency-63,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-68,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-68,1009,41,1,68,House of Commons,Corneliu Chisu,Corneliu,Chisu,/chamber-1/member-124,Pickering—Scarborough East,/chamber-1/constituency-200,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-69,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-69,1010,41,1,69,House of Commons,Michael Chong,Michael,Chong,/chamber-1/member-125,Wellington—Halton Hills,/chamber-1/constituency-287,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-70,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-70,1011,41,1,70,House of Commons,François Choquette,François,Choquette,/chamber-1/member-126,Drummond,/chamber-1/constituency-70,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-71,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-71,1012,41,1,71,House of Commons,Olivia Chow,Olivia,Chow,/chamber-1/member-127,Trinity—Spadina,/chamber-1/constituency-272,New Democratic Party,5/2/11,3/3/14
/parliament-41/chamber-1/member-72,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-72,1013,41,1,72,House of Commons,David Christopherson,David,Christopherson,/chamber-1/member-128,Hamilton Centre,/chamber-1/constituency-103,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-73,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-73,1014,41,1,73,House of Commons,Rob Clarke,Rob,Clarke,/chamber-1/member-129,Desnethé—Missinippi—Churchill River,/chamber-1/constituency-67,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-74,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-74,1015,41,1,74,House of Commons,Ryan Cleary,Ryan,Cleary,/chamber-1/member-132,St. John's South—Mount Pearl,/chamber-1/constituency-258,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-75,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-75,1016,41,1,75,House of Commons,Tony Clement,Tony,Clement,/chamber-1/member-133,Parry Sound—Muskoka,/chamber-1/constituency-196,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-76,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-76,1017,41,1,76,House of Commons,Denis Coderre,Denis,Coderre,/chamber-1/member-135,Bourassa,/chamber-1/constituency-23,Liberal Party of Canada,5/2/11,6/6/13
/parliament-41/chamber-1/member-77,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-77,1018,41,1,77,House of Commons,Joe Comartin,Joe,Comartin,/chamber-1/member-136,Windsor—Tecumseh,/chamber-1/constituency-297,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-78,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-78,1019,41,1,78,House of Commons,Raymond Côté,Raymond,Côté,/chamber-1/member-139,Beauport—Limoilou,/chamber-1/constituency-18,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-79,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-79,1020,41,1,79,House of Commons,Irwin Cotler,Irwin,Cotler,/chamber-1/member-140,Mount Royal,/chamber-1/constituency-164,Liberal Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-80,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-80,1021,41,1,80,House of Commons,Joan Crockatt,Joan,Crockatt,/chamber-1/member-142,Calgary Centre,/chamber-1/constituency-36,Conservative Party of Canada,11/26/12,10/10/15
/parliament-41/chamber-1/member-81,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-81,1022,41,1,81,House of Commons,Jean Crowder,Jean,Crowder,/chamber-1/member-144,Nanaimo—Cowichan,/chamber-1/constituency-166,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-82,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-82,1023,41,1,82,House of Commons,Nathan Cullen,Nathan,Cullen,/chamber-1/member-145,Skeena—Bulkley Valley,/chamber-1/constituency-252,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-83,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-83,1024,41,1,83,House of Commons,Rodger Cuzner,Rodger,Cuzner,/chamber-1/member-148,Cape Breton—Canso,/chamber-1/constituency-45,Liberal Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-84,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-84,1025,41,1,84,House of Commons,Joe Daniel,Joe,Daniel,/chamber-1/member-150,Don Valley East,/chamber-1/constituency-68,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-85,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-85,1026,41,1,85,House of Commons,Patricia Davidson,Patricia,Davidson,/chamber-1/member-151,Sarnia—Lambton,/chamber-1/constituency-237,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-86,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-86,1027,41,1,86,House of Commons,Don Davies,Don,Davies,/chamber-1/member-152,Vancouver Kingsway,/chamber-1/constituency-277,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-87,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-87,1028,41,1,87,House of Commons,Libby Davies,Libby,Davies,/chamber-1/member-153,Vancouver East,/chamber-1/constituency-275,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-88,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-88,1029,41,1,88,House of Commons,Anne-Marie Day,Anne-Marie,Day,/chamber-1/member-154,Charlesbourg—Haute-Saint-Charles,/chamber-1/constituency-51,New Democratic Party,5/2/11,10/10/15
/parliament-41/chamber-1/member-89,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-89,1030,41,1,89,House of Commons,Bob Dechert,Bob,Dechert,/chamber-1/member-157,Mississauga—Erindale,/chamber-1/constituency-158,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-90,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-90,1031,41,1,90,House of Commons,Dean Del Mastro,Dean,Del Mastro,/chamber-1/member-158,Peterborough,/chamber-1/constituency-199,Conservative Independent,5/2/11,11/11/14
/parliament-41/chamber-1/member-91,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-91,1032,41,1,91,House of Commons,Barry Devolin,Barry,Devolin,/chamber-1/member-165,Haliburton—Kawartha Lakes—Brock,/chamber-1/constituency-99,Conservative Party of Canada,5/2/11,10/10/15
/parliament-41/chamber-1/member-92,/parliament-41,/parliament-41/chamber-1,/parliament-41/chamber-1/member-92,1033,41,1,92,House of Commons,Paul Dewar,Paul,Dewar,/chamber-1/member-166,Ottawa Centre,/chamber-1/constituency-186,New Democratic Party,5/2/11,10/10/15
